business_id,labels
76dj2,4 6
76e76,1 2 5 6
76k63,3 5 8
76o31,1 4 5 7 8
76stz,1 3 6 8
76znu,1 3
771fw,0 1 3 5 6 8
77564,3 5 6 8
77agd,1 3 5 8
77dvz,1 2 3 5 7
77fh6,1 2 8
77t30,0 2 4 5 6 8
77vgt,0 1 2 3 6 7
77wtx,1 2 6 7
78fan,3 4 5 6 8
78j88,2 3 4 6 7
78jrs,0 1 3 6 8
78keb,3 5 6 8
78khd,2 3 4 6
78p3a,2 4 5 7
78s1g,1 2 4 6 8
78vve,1 2 5 6
78yg3,5 6 7 8
7900k,0 2 4 6 8
792hu,4 5 8
792ky,1 3 6 7 8
79cm1,0 1 4 5 6 7
79dmr,0 1 2 3 5 7 8
79ei3,1 5 7 8
79gmy,0 2 3 6 7 8
79gzl,0 1 4 6 7 8
79lsn,2 3 5 6 7 8
79mhb,6
79pqv,0 3 5
79r38,2 3 4 6 7
79ur1,1 6 8
7a3v1,0 8
7a3yq,0 2 3 4 6 8
7ab5g,1 2 4 6 8
7agpi,0 1 3 4 5 6 8
7aodh,1 4 5 6
7apg3,1 6 8
7ats1,1 2 3 5 6
7axib,1 3 8
7b4iw,0 1 2 3 5 6 8
7b6g9,1 2 3 5
7bavu,1 5 6 7
7bb30,0 1 2 8
7bcld,2 6 8
7bcy6,4 5 6 7 8
7bklq,1 5 8
7blnk,0 4 5 6 8
7bnm4,0 2 3 4 6 7 8
7bpr3,0 7 8
7bup7,0 1 3 5 6 7 8
7bzqx,1 3 4 5 6
7c3a9,1 2 6 8
7c9lj,3 4 5 6
7cfg6,0 2 3 5 8
7cjzs,4 5
7cm8h,3 4 6 8
7ctz8,2 5 6 8
7d1wp,2 3 6 8
7d9p9,1 2 3 5 6 8
7dcq1,0 1 5 6 8
7dk49,2 5
7dv82,0 1 3 5 6 7 8
7ecuo,3 5 8
7ehxb,3 5
7eqf0,1 5 6 7
7esys,2 4 5 7 8
7euvz,5
7ezae,2 6 7 8
7f1ea,2 3 4
7f24o,0 1 2 4
7f5n9,2 4 5
7f6yf,0 2 4 5 6 8
7fbe8,0 2 3 4 5 6 7
7fdxt,0 1 3 4 5 7 8
7fh50,1 2 5 6 8
7figc,0 1 2 5 6 7 8
7fkv6,0 1 3 5 6 8
7fm89,1 5 7
7fnr8,0 3 5 6 8
7fuqe,1 2 6 8
7fxa2,0 2 5 6 8
7fxft,0 4 6
7g54v,1 2 3 5 8
7g928,1 2 3
7g9o1,3 4 5 8
7gijk,0 3 5 7
7gqir,1 3 4 5 6 8
7gr7b,1 2 3 6 7
7gsmx,1 3 4 5 6
7gz8a,1 5 6 7 8
7hcql,1 2 5 7 8
7hgjj,2 5 6 8
7hsgr,0 1 2 4 5 6 8
7hzpp,1 3 4 5 8
7i6ly,0 3 5 8
7ibbz,3 5 6
7ig4a,0 2 6 8
7ilhq,3 5 6
7irkb,0 1 2 3 4 6 8
7j84w,0 1 2 5
7jjzv,1 2 5 6 8
7jk78,2 5 8
7jlp4,0 1 3 8
7jp4j,0 1 3 6 8
7jp8y,0 2 5 6
7junv,1 3 4 5 6 7
7jyn2,3 5 6 8
7jys0,0 1 3 5 6 7
7k4l0,0 1 4 5 6
7kivr,1 8
7kjzt,1 3 5 6 8
7knod,1 3 5 6 8
7kpdk,0 1 2 3 4 8
7kuqk,1 3 5 6 8
7kw2k,0 1 5 6 7 8
7kymy,1 2 3 5 8
7l3qq,2 3 5 8
7l81i,0 1 2 5 6 7 8
7lauh,1 2 3 7
7ld0u,1 2 3 5 6 8
7lkd5,1 6
7lujd,5 6 8
7lyih,0 4 6
7lyxb,0 1 3 5 6 8
7lzu7,2 5 7 8
7m2t6,2 4 5 6 8
7m6pz,0 5 6 7 8
7mcjz,1 2 4 5 6 7 8
7mix2,0 2 3 5 6 8
7mr0l,2 3 5 6
7mrsp,5 8
7mvbe,1 2 3
7myag,1 2 4 5 6
7mzuc,1 2 3 5 6
7n0lu,0 1 5 6 8
7n0wy,0 1 3 5 8
7n1ng,0 2 3 6 7 8
7n3zq,0 2 7
7ndz7,0 1 3 5 6 8
7nhy4,0 2 5 6
7nnjv,1 5
7nrhv,1 2
7nts3,1 2 3 6 8
7nzwg,0 3 5 7
7ocfw,0 1 2 6 7 8
7oe4x,0 2 3 5 8
7oeys,2 4 5 8
7on8c,1 2 5 8
7ostb,0 1 4 6 7 8
7ozas,3 4 5 6
7oziq,0 3 5 6
7p1f3,0 2 3 6 8
7pbs8,1 5 6
7pj83,2 5 6 7
7pl7a,2 3 5 6
7pvm6,1 5 6 8
7qr5j,2 5 6
7qteg,0 2 3 6 8
7qyva,0 1 2 4 6 8
7qzrf,2 5 6
7raoh,1 4 5 6
7rfse,1 2 3 4 7 8
7rjw4,0 1 2 3 5 6 8
7rt2m,3 8
7rwom,3 5
7s4mj,2 3 4 5 6 8
7sa4h,0 2 4 5 6
7sb5k,2 4 5 6
7sc21,1 5 6 7 8
7shoc,2 4 8
7syjq,0 3 5 6 7 8
7t6me,2 3 4 5
7tayv,1 2 4 5 8
7tch4,1 6 8
7tcnx,8
7tfzh,2 5 6
7th9r,0 3 4 6 7
7thfo,1 2 3 4 6
7trbb,2 6 8
7ts7x,3 4 5 7 8
7txde,1 3 5 6 8
7tzp1,2 5 6 7
7u29x,2 6 8
7u4qu,1 2 3 8
7u69k,1 2 3 4 6
7uigr,4 5
7umc8,1 6 7 8
7unwx,0 1 2 5 6 8
7uo1x,3 6 8
7ush2,1 5 6 8
7uwhd,0 1 2 7 8
7v3uo,0 1 3
7v8jp,0 2 3 5 6
7vcgj,1 2 3 5 8
7vcy1,1 2 3 6 8
7vd3u,0 1 3 6 7 8
7vfbv,1 3 5 6 8
7vhf3,1 2 6 7 8
7vkog,1 2 3 6 8
7vmbo,3 4 5 6 8
7vmqv,1 3 6 7 8
7vwbq,2 3 5 6
7w399,0 1 3 5 8
7w6g1,1 5 6 8
7w70k,4 5 6 8
7w8n9,3 5 6 8
7w96f,1 2 5 6
7wji3,3 4 6 8
7woc5,1 4 5 6 8
7wom7,0 1 5 7 8
7wpe3,4 6 8
7wt52,2 6 8
7x9fx,2 4 5 6 8
7xhg4,2 7
7xx13,3 5 6
7y4dz,0 1 3 6 7 8
7y7gr,5
7ygmc,2 3 5 6 8
7yldf,0 1 2 3 6
7ylj2,0 1 2 5 7 8
7yqzl,2 5 7
7ywkv,0 1 2 5 6
7zglg,0 2 3 5 6
7zh1i,2 4 6 7
7znls,1 2 6 8
80dw9,0 2 5 6
80fl9,5 6 8
80jjl,0 1 3 4 6
80kwh,3 4 5 6 8
80zuv,2 5 6
8159n,0 1 2 3 5
816ir,0 1 3 5 6 8
81g0d,4 5 6
81iwd,2 4 5 6
81luf,0 1
81lzj,2 3 4 5 6 8
81n4z,1 3 4 5 6
81nk3,0 1 2 4 6
81s5a,0 1 2 7 8
82iay,5 8
82khn,1 3 4 5 8
82rlu,3 5
82xzx,2 6
82yg1,0 1
83d9l,1 5 6 8
83hqp,0 1 2 5 6 7 8
83j1k,1 5 6
83jh6,3 4 6
83ncr,2 3 6 7 8
83pmh,3 4 6 8
83q9p,1 2 6 7
83sg4,4 5
83st5,1 2 3 4
83t6a,6 7
83toa,0 2 3 8
83xix,1 2 6 7
841jd,1 3 4 8
8438w,2 3 4 7
843sj,5 7 8
8440w,1 5 8
846d7,1 3 5 6 7 8
848tn,1 2 3 5 8
84a28,3 5 6 8
84nlm,0 4 6 8
84o5c,0 1 5 6 8
84o8y,1 3 5 7 8
84tny,0 1 6 7 8
854cd,0 1 3
854h4,1 3 5 6 8
855qg,2 3 4 5 6 8
85y6w,1 5 8
865rm,6 7 8
868on,1 3 5
86orh,0 2 3
86rhh,2 5 6 7 8
86x58,1 2 3 6 8
8723z,0 2 5
874fh,1 5 6 8
8796k,6 7 8
87i71,0 3 6
87j13,1 3 5 6
87nhf,2 3 4 6 7
87pj5,0 3 6 8
87wpw,1 2 3 6 8
87x7a,2 3 6 8
881qf,0 1 2 5 8
8882w,0 1 2 3 4 5 6
88b5a,0 1 2 3 5 8
88d3a,2 3
88fqq,1 2 3 6
88lv8,0 1 6 8
88m8c,0 2 3 5 7
88u5a,3 5 6 8
88ubl,0 1 2 6 8
88xhh,0 1 2 3 5 6
89f4g,2 3 5 7
89mp5,1 3 4
89rei,8
89s6l,2 8
89wgg,3 6 8
89xzy,0 1 2 5 7
8a1yw,2 5 6 8
8a86e,2 5 7
8aadn,0 1
8au2s,1 2 3 5 6 7 8
8av03,1 3 6 7
8avzw,3 6
8ay0y,0 3 4 5 6 7
8azm0,2 4 5 6 8
8b0fc,1 2 4 5 6 8
8b0iy,1 2 4 5 7
8b4zy,0 1 2 3 4 5 6
8b8ex,0 1 3 4
8bien,4 5 6
8boqd,1 2 3 5 6 8
8buan,6 8
8bvzw,0 1 7 8
8c73y,0 1 2 3 5 8
8c75a,2 4 5
8ca1l,3 6 8
8cdtx,1 2 4 6 8
8ce6l,2 3 5 6
8cfz2,0 5 6
8cgnx,0 2 4 5 6 8
8claj,0 3 6 7 8
8clly,5 6 7 8
8cu4b,6 7 8
8cw3u,1 6
8d5l6,2 4 5 6 8
8d854,3 4 6 8
8dbo3,2 3 4 5 8
8ditd,2 5 6
8dmv4,0 4 5 8
8e2qw,0 1 3 4 5 8
8e2wi,2 3 5 6 8
8e40k,0 2 5 6 7
8e5i1,2 3 5 6 8
8ekld,3 4 6 8
8ephc,8
8eu6d,2 4 5 8
8f2nn,1 2 3 6 8
8f5ai,0 2 3 4 8
8ff71,0 3 5 6 8
8fkyk,1 3 5 6 8
8fod2,0 3 6 7 8
8fqoi,1 5 8
8fwal,1 5 8
8g4fc,0 1 2 3 8
8g562,0 1 2 5 8
8g62h,1 5 7 8
8gee6,1 2 5 8
8go8v,1 2 5 6
8gr08,1 3 5 6 8
8h85j,0 1 5 6 8
8ha5o,2 3 4 8
8hk8b,1 3 4 5 7
8hki3,1 5 6
8hsmv,2 3 5 6 8
8htd6,0 3 5 6 8
8hu3s,3 4 6 8
8hyg5,2 6 8
8hzpg,1 2 3 5 6 7
8i1cn,3 4 5 6
8i7dh,0 2 5 6
8idho,1 5 6 7 8
8ifrw,0 2 3 4 5 6 8
8iidh,1 2 3 6 8
8ilj2,0 1 2 8
8j0cb,3 4 5 6 7
8j0rc,1 2 3 4 5 8
8j2mr,0 1 2 3 5 6 8
8j8ad,1 2 3 5
8j8v6,0 1
8jj8d,1 3 5 8
8jq2k,3 5 6 7
8jqja,0 1 2 6
8js9s,0 5 6 8
8jw73,1 2
8jwjj,2 3 5
8jycp,0 1 3 4 6 8
8k0kn,1 2 5 6 8
8krbp,0 5 8
8kshi,2 4 5 6 8
8l7ur,0 1 3 5 6
8l7yc,1 2 4 7 8
8lgh8,1 5 6 8
8lkj3,2 3 5 6 8
8m0oi,0 1 2 6 7 8
8m60o,1 8
8md0h,1 2 5 8
8meuv,1 3 5 7 8
8mgk8,1 2 5 6 7 8
8mnv9,4 7 8
8mp0u,1 2 3 6 7
8mrue,1 3 4 5 6 8
8n4w1,0 5 6
8n5zr,0 1 4 5 6
8n7bu,1 6 8
8nc4t,0 3 7 8
8nhso,0 2 5 6 7
8nr38,1 2 3 4 6 7 8
8o4eu,1 2 6 8
8oajk,1 3 5 7
8od6e,0 3 5 8
8odpp,0 1 2 4 5 6 7
8omsj,0 3 5 8
8op23,3 6 7
8op71,2 3 5 6
8osn0,0 2 4 5 6 8
8oui7,0 1 2 6
8owcb,2 5 6 8
8oz00,1 3 5 6
8p0je,2 6 7
8p33q,5 7
8p9qr,1 3 4 6 8
8paev,0 3 6 8
8pecm,1 4 6 8
8pg6g,3 4 5 6
8pj4y,1 2 5 8
8ppc7,1 2 4 5 6
8ptt4,4 5 6 8
8py6a,3 6 7
8pz13,3 5
8q53q,0 5 6 8
8q5iw,2 3 6 8
8qci5,1 2 5 6 8
8qi75,5 8
8qiru,5 6 8
8qj4z,1 2 3 5 6
8qmmb,4 8
8qpt8,0 1 4 5 6 8
8r1nw,0 1 5 6 7 8
8r6tt,0 1 7 8
8rcy7,3 5 6
8rj10,0 1 2 3 6
8rkkn,2 4 5 6 7 8
8rlgh,2 3 4 6 8
8rmxb,0 1 2 3 5 8
8rnoy,0 1 3 6
8rop1,0 1 3 5 6 7
8s1xk,2 4 5 7 8
8s8c6,5 6 7 8
8skx4,2 3 5 6
8sqjx,1 3 6 7 8
8su1p,0 5 6 7 8
8svc5,1 2 6 8
8sxj6,1 2 6 8
8t6sg,4 5 6
8te1j,0 2 3 7
8tfgp,2 3 5 6 7 8
8thl9,1 6
8tixg,1 4 5 8
8tpw4,1 2 4 5 6 7 8
8tqnd,2 6
8turr,2 5 7 8
8tvfh,2 4 6 7 8
8ua34,1 6
8uhqa,0 1 6 8
8uiug,0 2 6
8uur0,5 6 8
8v4l3,6 8
8vs4l,1 6 8
8vsnm,1 2 3 4 6
8w266,1 3 4 5 6 7 8
8w76t,1 2 5 6 8
8wfqr,0 6 7 8
8wg0i,0 1 2 6 8
8wjeu,0 1 2 6 8
8ws9p,0 5 6 7 8
8wuhw,0 1 3 5 6 8
8wzdy,2 5
8x404,3 5 6 8
8x440,0 8
8x7rj,0 1 2 3 5 6 7 8
8xeg2,1 2 5 6 7 8
8xo91,1 3 5 7
8xtaz,3 4 6 8
8y0m1,1 2 3 5 6 7 8
8y4m4,1 2 3 5 6
8yb6s,0 3 5 6 8
8yd82,3 5 8
8yj9c,2 3
8yk2i,6 8
8yloo,1 5 7 8
8yp58,1 5 6 7 8
8yq87,0 2 4 5
8ytdo,3 4 6 8
8ytzq,1 3 5 6 8
8z19h,1 3 6 7 8
8z5r5,1 2 5 6 7 8
8z9sn,3 5
8zlu5,1 5 7
8zms4,5 6
8zp2v,0 8
8zylu,1 3 5 6 8
8zz3e,2 5 6 8
90hzn,1 2 5 8
90q7u,1 2 3 4 5 6 8
90qvn,2 3 4 5 6 7
90tkb,4 5
90vlj,0 1 2 6 8
918y8,0 1 2 4 5
91au6,5 6 7 8
929qe,2 4 5 6 7
92f86,0 2 6
92nv0,0 1 2 5 7 8
92pve,2 3 5 6
933c0,0 2 6 8
9358x,5 8
935nc,1 3 6 7
937xn,1 3 4 5 7 8
93jrn,6 7
93m2p,1 2 4 5 7
93or6,1 2 8
93pdv,3
93s7w,1 2 5 6 7 8
93u8s,1 2 5 6 7 8
93vg2,0 1 2 3 4 5 8
9428a,0 2 3 5
943oy,1 3 4 6
944mt,4 5 6
945fi,1 5 6 7
945nh,1 6 8
949wl,6 8
94d0u,2 3 5 6 8
94mst,3 4 5
950tn,5 8
953i0,1 5 6 7 8
95kyx,1 3 4 6 8
95own,4
95xfz,1 2 3 6 7
95yn1,1 3 5 6 8
961v2,0 3 5 7
966ya,0 1 2 6
969l6,1 2 3 4 8
96a8e,3 5 6 8
96cy9,0 6 8
96pgi,1 2 3 4 5 6
96xnn,1 2 5 8
9732c,0 1 5 7
977om,2 6
97aba,0 6 7
97ex5,1 5 6 7 8
97frg,4 6 7 8
97ful,0 1 4 5 6 8
97g8o,2 4 8
97qci,1 2 5
97spw,0 1 2 4 6
9820o,3 5
9828r,1 3 7
982v3,
986uq,1 5
98a5j,1 3 5 6
98b00,2 7
98fp6,1 2 3 5
98ftq,0 3 5
98pl8,0 1 2 3 6 7
98q6v,0 6 8
998wf,0 2 3 4 5 8
99ish,0 5 6 7 8
99pr6,0 6
99w47,2 5
99xak,2 4 6 7
9a1ep,1 5 6 7
9a4um,0 4 5 6
9afo2,1 2 5 6
9ag1m,2 3 5 6 8
9akje,4 5 6
9alsk,1 3 5 8
9ao0m,0 1 5 6 7 8
9aoul,2 6 8
9apiv,2 5 6 7 8
9awrm,3 5 6 7 8
9ayr8,0 2 6
9b47v,2 3 4 5
9bfqp,0 1 2 3 4 5 6 8
9bl0y,0 2 3 4 5 6 8
9bm9a,0 1 2 5 6 7
9brl4,0 1 2 3 4 5 6 8
9bznm,1 2 3 4 6 8
9c5e5,0 2 3 5 6 7 8
9ck61,1 3 5
9cnyk,3 5 7 8
9cw32,0 1 2 3 5 6 8
9d1qv,0 1 2 3 5 6 8
9d4nc,2 6 7 8
9d68v,0 1 5 6 7
9d69w,0 3 6 7 8
9d8jy,0 1 6
9dd0v,0 2 4 5
9ddif,1 5 6 8
9djsk,1 6 8
9dmc4,1 3 5 6
9dtpk,1 2 3 4 5
9dut8,0 1 2 5 6 8
9dv6h,1 2 3 8
9dyd1,0 1 2 3 6 8
9e6p9,1 2 5 6 8
9e7jl,5 6 7
9ehqv,0 2 8
9ei2s,1 2 3 5 6 8
9eie2,2 6 7
9epip,3 4 6
9eq32,1 3 5 6 7 8
9er4l,0 2 4 5 6 7 8
9etiu,0 3 5 6
9eueq,1 3 5 7
9exi2,0 1 2 3 6 7
9ezd9,0 1 4 7 8
9f12y,3 5 8
9f9c3,1 3 5 6 7
9f9vw,0 1 4 5 6 8
9fbcp,0 2 3 5 6 8
9fdui,1 2 4 5 6 8
9ffyk,0 2 3 5 6 7 8
9fgb1,1 2 6 7 8
9fkv6,0 1 2 3 5
9ftbc,1 5 6
9fu4j,2 3 5 6 7
9g2ex,0 6 7
9g35p,0 1 2 3 4 5 6
9g7fe,0 5 6 7 8
9gfjv,2 3 5 8
9girz,0 4 5 6 7
9gj0g,1 4 6 8
9gjib,0 1 2 6 8
9go5o,0 1 3 7
9gpjb,0 1 8
9gqqi,2 5 8
9gspk,0 1 2 4 5 6
9gy9k,0 3 5 6 7
9h20k,1 5 6
9h3pj,0 1 2 3 6 8
9h9s9,2 3 5 7
9hc9i,3 5 7
9hgzm,
9hmfl,1 2 3 4 5 6
9hpyv,2 3 7
9hu0n,0 2 3 6 8
9hx7t,1 3 4 5 7 8
9hz13,1 4 6 7 8
9i3gs,1 2 3 6 7 8
9i5mw,0 1 2 3 4 5 6 8
9id0b,0 3 6 8
9iems,3 5 6 7 8
9im2h,3 6 7
9ixod,2 3 5 6 7 8
9j1y3,1 2 3 6 8
9j2ym,0 3 5 8
9j75v,1 3 4 6 7 8
9jg93,1 3 5 6 7 8
9jm8h,0 2 5 6 8
9jr6m,0 1 2 3 8
9jxod,2 5 6 8
9jzem,3 5 6
9k24m,3 4 6 7 8
9k7kn,1 3 7 8
9kafd,2 8
9kb3b,1 2 3 5 7
9kd5z,2 6 8
9kdwp,3 6 7
9kj6g,1 2 5
9kmhq,0 2 5 6 8
9knn7,1 2 3 5 6 8
9ku2n,0 3 4 6 8
9l9tx,1 5 6 8
9lju1,1 3 4 5 8
9lkqx,2 3 5 8
9lqaj,2 3 5 6 7
9ltll,0 1 2 5 6
9lydb,1 4 6 8
9m2dq,2 3 4 6
9m2kh,7 8
9m65c,0 4 5 6 8
9m83t,1 2 8
9m8o9,5 6 7
9m9jq,0 5 6
9mant,0 2 3 5
9mb90,2 3 4 5 6
9mdow,0 5 8
9mfry,0 2 6 8
9mgz7,6 8
9mhrp,0 3 5 6
9mi03,0 2 3 6
9mn59,1 2 3 6 8
9mo3d,0 7 8
9msmu,1 3 5 6 8
9mu01,0 2 4 5 6 7 8
9mzt0,0 1 2 4 5 7 8
9n127,0 5 6
9n1cb,5
9n53g,0 1 2 3 4 6 7
9n55a,1 2 3 5 6 8
9norj,2 3 4 5 6 8
9novp,3 4 5 6 8
9nvye,5 8
9nxhx,1 2 3 5 6 8
9o2np,0 1 3 4 5 6 8
9o6es,2 3 5 6 8
9o6qt,0 2 3 6 8
9objq,0 2 6 8
9oe0c,0 2 3 4 6
9oj9j,1 4 5 6
9onuj,0 3 5 6 7
9p1f4,1 2 5 6 8
9p1oc,1 2 3 5 6 8
9p298,0 3 4 7 8
9ph5y,0 2 3 6 7 8
9pigl,1 2 3 6 8
9pld3,2 6 7
9ppav,2 6
9puny,0 2 3 5 6 7 8
9pv1g,0 2 3 6 7
9q055,0 5 8
9q724,6 8
9qdi8,4 6 7
9qdsb,0 1 2 5 6
9qf68,1 2 3 4 5 6 8
9qh19,1 2 3 4 5 6 7 8
9qiuf,3 8
9qoa9,0 1 6 8
9r14z,0 1 2 6 8
9r67s,0 1 6 7
9rbl7,1 3 6 7
9rbvr,0 1 5 6
9ri03,0 3 5 6 7
9rln4,2 4 5
9ro98,0 2 3 4 5 6 7
9rtp8,0 1 2 3 6 7
9ruxa,0 5
9s1ax,2 5
9s8uo,1 2 3 5 8
9samo,4 6 8
9se60,0 1 2 3 5 6
9sg3j,0 3 5
9soxw,0 4 8
9sq83,1 5 6 8
9svr8,0 1 2 3 4 6
9t10u,0 6
9t2uw,1 3 4 5 6
9tb9b,3 5 6 8
9tji4,3 6 7 8
9tjrw,0 1 4 5 8
9tl60,3 4
9tsmn,0 1 3 5 8
9uavf,1 3 7 8
9ue7h,2 3 5 6
9ufbs,1 2 5 6 7 8
9ujdn,1 3 4 5 6 8
9unll,1 3 4 5 6 8
9uyzb,5 6 8
9v8xm,0 1 2 6 8
9vcrx,1 2 4 5 6
9vdsc,0 1 2 3 4 5 6
9vqkt,0 2 3 6
9vue5,0 2 3 5 6
9w11r,0 6 8
9w2ak,1 4 5 6 8
9w2ne,0 3 5 6
9w5tl,2 5 6 8
9wd6m,0 1 2 3 4 6
9wo0w,2 3 4 5 6 7 8
9wxhe,1 7
9x4v6,2 5 6 7
9x5gw,1 2 5 6
9xgq0,2 4 5 6 8
9xhs9,1 3 5 6 8
9xizn,0 2 3 5
9xo1p,0 1 3 4 5 6
9xoe3,1 2 4 5 6 7 8
9xotj,1 6 8
9xror,0 3 5 6 8
9xu65,1 5 6 8
9y141,1 2 4 5 6 8
9y9nn,1 3 4 5 6
9ykty,1 2 3 4
9ym2z,2 5
9yoe7,1 2 3 6 8
9yp77,0 1 4 5 6 7
9yqa2,2 3 5 6 8
9yqil,2 3 5 8
9yqnk,2 7
9yv1n,0 1 4 6 7 8
9z0c7,0 3 5
9z3ln,1 2 3 4 5 6 8
9z4n1,1 2 3 4 6
9z8yz,0 2 5
9zdj7,5 8
9zne4,0 1 2 3 5 8
9ztzd,0 6
9zzgw,0 2 8
a0015,1 3 5 6 7
a00aq,1 2 4 5 6
a00e8,3 4 5 6 8
a010d,1 3 5 6 8
a0178,1 2 5 6 7 8
a0bfs,0 3 4 5 6 8
a0d3v,1 5
a0e7j,3 5 6 8
a0h67,1 4 5 6
a0llc,0 1 2 5 6 8
a0lve,0 2 3 5 8
a0nqx,1 3 4 6 7
a0p49,6 8
a0wtn,3 5 8
a19he,0 2 4 5 8
a1c4u,1 2 3 5 6 8
a1d5w,2 3 5 6 8
a1fb1,0 1 2 3 4 6
a1k6w,1 3 5 6 7 8
a1p0m,2 3 6 8
a1pk8,2 3 4 5 6
a2663,2 5 6
a2ac7,0 2 6
a2bgo,2 3 6 8
a2cl0,0 2 4 5 7
a2i78,1 3 6 7
a2kry,1 2 8
a2s7m,4 5 7 8
a2tyo,0 4 5 6
a32py,2 5 6 7 8
a33bf,2 5 6 7
a35j5,0 1 5 6 8
a3av8,1 2 3 5 7
a3nqc,1 2 5 8
a3ret,0 1 3 4 6
a3sp8,2 4 5 7 8
a3suc,1 2 6 7
a3wjj,1 2 5 6 8
a43db,1 3 6 7
a4feo,2 5 7
a4ghc,0 2 3 5 6 7 8
a4l8i,0 2 3 8
a53t5,2 3 4 7
a56u3,0 2 3 5 6
a58kk,0 1 2 3 6 8
a5ass,1 2 3 4 6 7 8
a5i5p,0 3 6 8
a5m6k,2 5 6
a5o09,3 4 6 8
a5oq1,3 6 8
a5p7p,0 1 2 3 7 8
a5p7v,2 4 8
a5xz5,0 1 2 3 5 6
a6158,3 4 5 6
a624d,4
a69g5,1 2 3 8
a6bw7,0 2 5 6 8
a6dnz,1 3 4 5 6 8
a6sdk,1 3 5 6
a72fw,5 6 7
a75af,2 6 8
a76hy,2 5 6 8
a7kdv,1 4 6 8
a7scq,1 3 6 8
a80jy,1 3 4 5 7 8
a8396,0 5 6 8
a8ezq,0 2 3 8
a8k14,0 1 2 3 6 7
a8mzy,1 7 8
a8obe,1 2 5 6
a8xzk,0 1 3 7
a90kt,3 5 6
a93t5,1 3 5 6 8
a9522,1 2 3 4 5 8
a98dp,0 1 3 5 6 7
a9fai,0 1 2 3 5 6 8
a9mpu,1 2 5 6 8
a9ocp,2 3 5
a9tlu,1 2 3 6 7
a9u91,1 2 5 8
a9xko,0 1 3 4 7
a9xlr,0 1 2 3 5
aa1dn,1 4 5 6 8
aa80k,1 2 3 5 6 7 8
aaleb,2 3 5 8
aandm,1 4 6 8
aas92,2 5
ab1ly,0 1 5 7 8
ab3aj,2 4 5 6
abagy,1 5 6 7 8
abcsb,3 4 5 6 7 8
abeqd,0 1 2 8
abhox,1 2 5 8
abt4u,1 3 4 7 8
abx3u,0 4 5 6 7
abyy1,1 2 5
abzpu,1 4 6 8
ac0yh,0 2 4 5 6
acgin,0 1 2
acijl,2 5 6
acjao,2 5 8
acl0h,3 6
acl2q,0 2 4 5 6
acnxx,2 3 5 8
aco0q,2 5 6 7 8
acp7o,0 1 3 5 6 8
acpvu,0 1 2 3 6 8
act96,1 2 3 6 7
acx22,0 1 7 8
ad25n,1 3 5 6
ad962,0 1 2 3
adewd,1 3 7
adl28,1 2 3 5
adlyd,1 5 6 7
adn5t,0 2 6 8
adtnj,0 2 4 5 6 8
aducf,0 1 5 6
advze,1 2
adza5,0 2 4 5 6
ae1oc,3 5 6 8
ae7rc,1 2 5 6 8
aent5,1 2 5 6 7
aep6u,3 4 6
aep9l,1 2 5 6 7 8
aer0f,0 1 2 3 4 5 6 7
aevhg,0 1 2 5 6 8
aez8a,0 1 5 7
af0iy,1 2 5 6
afd6b,2 3 5 6 8
afls4,0 2 3 5 6 8
afpu5,1 2 3 4 5 7 8
aftm9,0 2 5
afw62,0 1 2 3 4 5
afwoa,2 4 5 6 7
agbbc,2 5 6
agklh,1 3 5 6
agm6e,5 8
agu2h,2 4 5 6
ah06i,1 2 3 7 8
ah6qf,2 3 5 6 8
ah9h9,2 3 4
ahm0t,0 2 4 5 6 8
ai20u,3 5 7 8
ai245,6
ai5wv,2 3 5 6
ai7eh,3 4 5 8
ai7lo,1 2 5 7 8
ai997,0 3 7 8
air4w,1 2 3 5 8
airhf,2 6
aisen,2 3 6 7 8
aisxi,2 5 6
aitij,2 3 5 6 7 8
aiwlv,0 2
aj0o5,1 2 8
aj2c4,0 3 4 5 6
aj6me,0 5 6
aj9eu,0 1 2 3 5 6 7 8
ajb2p,2 8
ajb3d,0 1 2 3 5 7 8
ajcwk,1 3 7 8
ajgxi,1 3
ajkrl,0 4 5 6 8
ajpbd,5 6 8
ajxre,2 3 4 6 8
ak9th,6 8
akjg7,3
akl7f,5 6 8
akn05,1 8
akzsb,1 2 5 6 7
al0r0,1 3 4 5 7 8
al5rj,0 2 3 5 6 8
al6pc,5 6 8
alp3m,1 8
alsnn,1 3 7
am1cc,2 3 5 8
am6tn,0 2 3 4 5 6 7
am7bw,2 5 6 7
amahe,1 2 5
amb1i,0 1 5 6 7 8
amjo5,2 6 7 8
amuci,0 1 3 5 7 8
amysn,0 1 2 5 6 7 8
an1xl,5 6 8
an2u4,2 3 5 7 8
an3pj,3 6 7 8
an5yn,1 3 5 6 8
an6wf,5 8
an8au,2 5 6 8
anfic,6
anids,0 3 4 6
aniqf,0 2 5 6 8
ank90,1 3 5 6 8
anmnp,1 2 4 6 8
anyh9,0 4 7 8
ao1mb,0 5
aogso,0 1 2 4 5 6 8
aopzv,0 1 3 4 6
aor5e,1 2 3 5 6 8
aorzh,1 2 6 7 8
aox9i,1 2 3 8
aoxqk,0 1 3 5 6 8
ap2dk,2 4 6
ap67l,5 6 8
ap681,0 1 6 8
ap862,1 3 5 8
apaam,0 3 5 6
apdjl,1 2 5 6 8
apf76,0 1 8
apmkq,0 1 2 4 5 6
