business_id,r_mean,r_sd,g_mean,g_sd,b_mean,b_sd,imagecount,h_mean,h_sd,w_mean,w_sd
2517,127.0,66.94027188471824,96.0,61.7008914036094,78.0,60.01666435249463,21.0,431.0,84.29709366283039,441.0,75.54468876102409
2306,147.0,68.30080526611674,125.0,70.3420215802759,103.0,79.27799190191436,66.0,385.0,96.40020746865642,426.0,92.41212041718337
3326,114.0,67.95586803212802,92.0,65.20736154760442,70.0,62.67375846396959,69.0,437.0,71.66589146867567,435.0,67.1863081289633
417,124.0,70.34912934784623,111.0,68.24954212300622,96.0,68.1395626636978,88.0,396.0,84.5694980474639,454.0,73.14369419163897
3846,134.0,57.245087125446844,116.0,62.03224967708329,108.0,72.76675064890557,81.0,419.0,80.85171612278863,440.0,72.38784428341543
3833,146.0,67.3349834781297,123.0,67.80117993073571,96.0,70.49113419430843,85.0,426.0,76.66811592833099,445.0,73.98648525237566
828,141.0,75.44534445544006,131.0,72.0832851637604,104.0,73.08898685848642,24.0,454.0,69.51258878793107,458.0,61.45730225123781
3650,129.0,69.25315877272314,112.0,67.37952211169207,97.0,64.28063471995279,42.0,447.0,79.39143530633515,407.0,74.09453421137081
2688,114.0,65.52098900352466,96.0,63.26926584053272,78.0,62.85698051927089,41.0,423.0,72.95889253545451,444.0,69.0941386804988
2413,132.0,65.85590330410783,103.0,64.21837743200929,88.0,66.34756966159348,32.0,448.0,74.83982896827064,420.0,72.92461861401813
500,112.0,75.26619427073486,97.0,73.02739212103907,85.0,73.32121111929344,41.0,392.0,78.38367176906169,464.0,72.03471385380801
131,107.0,74.08103670980854,90.0,70.48404074682438,82.0,72.38784428341543,28.0,440.0,87.3269717784832,421.0,77.09734106958553
336,109.0,74.28324171709255,95.0,71.48426400264607,88.0,74.22937423958254,14.0,423.0,94.11694852681954,424.0,82.0182906430023
3068,124.0,73.76991256603196,106.0,73.76313442364011,92.0,73.56629663099808,122.0,421.0,81.89627586160435,444.0,70.90839160494335
2300,144.0,65.16901104052447,117.0,65.84071688552609,95.0,67.22350779303324,34.0,424.0,66.17401302626281,455.0,70.41306696913578
2891,105.0,67.40178039191547,85.0,67.08949247087803,74.0,66.16645675869307,63.0,429.0,73.89857914736926,446.0,73.40980860893181
3590,129.0,66.14378277661477,114.0,61.00819617067857,99.0,65.41406576570516,25.0,405.0,73.11634564172364,459.0,64.79969135728966
1507,134.0,62.313722405261586,108.0,63.28506932918696,90.0,69.96427659884722,24.0,395.0,83.36666000266533,453.0,87.67553820764375
2240,120.0,66.36264009214823,105.0,67.3349834781297,91.0,71.84705978674423,142.0,426.0,79.01898506055365,442.0,74.14175611623992
1907,122.0,71.34423592694787,110.0,69.82836100038436,102.0,72.32565243397394,36.0,448.0,80.31811750782012,403.0,80.60397012554654
2533,97.0,69.35416353759881,82.0,66.01514977639603,72.0,65.42935121182236,85.0,446.0,79.73079706111058,423.0,77.96794213008319
1845,133.0,66.12110101926616,108.0,65.42935121182236,83.0,67.88225099390856,46.0,422.0,61.538605769061746,441.0,83.6719785830358
1332,130.0,68.11754546370561,104.0,64.96152707564686,77.0,64.56779382943171,75.0,449.0,82.28608630868283,431.0,69.49100661236676
1749,125.0,68.11754546370561,106.0,70.90133990271269,89.0,73.76991256603196,80.0,404.0,76.44605941446557,453.0,69.82120021884471
2618,131.0,74.61903242471053,106.0,72.59476565152615,89.0,74.52516353554684,52.0,375.0,88.82567196480981,453.0,83.85702117294652
1856,126.0,67.20119046564577,107.0,66.9925368977769,91.0,67.43886120034946,334.0,423.0,80.95677859203639,445.0,73.85120175054702
1730,127.0,66.93280212272605,109.0,68.75318174455637,83.0,70.04998215560087,68.0,414.0,84.57541013793548,455.0,65.95452979136459
1216,132.0,70.39176088151227,118.0,66.3023378170031,100.0,66.11353870426238,42.0,413.0,71.30217387990355,459.0,63.03967004989794
1536,129.0,69.89992846920518,108.0,69.97856814768362,86.0,70.77428911688199,116.0,434.0,85.77878525602937,439.0,71.33722730804723
2247,108.0,78.8416133777081,87.0,72.86288492778748,80.0,68.45436436049933,26.0,410.0,102.2985825903761,417.0,91.804139340228
2994,130.0,65.47518613948341,110.0,67.37952211169207,90.0,69.24593850905626,34.0,419.0,93.70165420097983,428.0,83.83316766053875
2607,108.0,72.93833011524188,82.0,68.95650803223725,64.0,61.43289021363068,30.0,418.0,84.86459803710851,446.0,66.06057825965497
997,138.0,65.55150646628954,120.0,65.68865959965997,103.0,67.58698099486321,107.0,446.0,78.08328886515987,416.0,82.63171304045439
3297,121.0,67.1341939699882,89.0,63.96092557178953,73.0,60.53924347066124,80.0,430.0,74.58552138317464,440.0,72.3118247591637
956,129.0,69.57010852370435,107.0,67.75691846593969,88.0,68.99275324264136,140.0,422.0,85.4049178911847,434.0,79.91870869827665
2894,124.0,64.6297145282261,86.0,63.05553108173778,64.0,54.4426303552648,10.0,406.0,84.33267456923205,449.0,67.07458535093602
311,134.0,68.13222438758329,119.0,66.06814663663572,94.0,69.0,43.0,440.0,82.23138087129512,433.0,65.49809157525127
643,152.0,65.84071688552609,130.0,67.88225099390856,105.0,68.66585760041157,60.0,431.0,69.6491205974634,436.0,65.12296062065974
1215,107.0,71.49125820686051,85.0,66.91038783328041,69.0,65.02307282803544,17.0,391.0,85.19389649499546,422.0,96.87620966986684
1587,143.0,64.89221833163049,127.0,68.14690014960328,104.0,66.59579566308972,71.0,416.0,96.27045237246992,412.0,90.42123644365851
2120,133.0,64.1248781675256,127.0,65.24568951279464,119.0,68.22023160324215,24.0,422.0,83.59425817602546,433.0,71.61703707917552
2686,150.0,68.7386354243376,118.0,67.52777206453653,84.0,64.1482657598785,102.0,435.0,76.11175993235211,435.0,83.96427811873333
14,142.0,60.08327554319921,113.0,61.91122676865643,98.0,69.23871749245504,47.0,409.0,76.23647421018367,453.0,69.54854419756032
314,137.0,69.17369442208505,119.0,69.28924880528002,103.0,72.39475119095306,61.0,415.0,80.22468448052632,452.0,68.64400920692205
566,141.0,62.08864630510155,115.0,63.647466563878254,88.0,66.9776081985614,58.0,441.0,76.47875521999558,430.0,70.15696686716153
3467,140.0,71.49825172687791,124.0,72.29799443968,106.0,73.89181280764467,158.0,419.0,79.50471684120383,454.0,72.5741000633146
3405,132.0,66.15889962809237,113.0,69.13754406977442,102.0,70.9929573971954,14.0,415.0,73.60027173862879,448.0,75.64390259630977
239,130.0,70.21395872616783,112.0,68.30080526611674,97.0,65.87108622149782,43.0,414.0,94.90521587352299,443.0,73.18469785412795
2828,108.0,66.70082458260917,94.0,66.46051459325304,85.0,66.2872536767062,59.0,439.0,84.19026071939675,405.0,80.3305670339753
81,125.0,73.85120175054702,110.0,71.88184749990779,95.0,73.74957626996917,54.0,408.0,67.94850991743675,459.0,65.84071688552609
1157,119.0,67.88961628997471,86.0,60.794736614282655,66.0,53.291650377896914,88.0,423.0,83.33066662399864,435.0,76.4198926981712
985,131.0,66.332495807108,112.0,63.92182725798755,89.0,65.93936608733814,17.0,442.0,68.96375859826666,425.0,88.76936408468859
1388,142.0,65.21502894272147,125.0,67.23094525588644,110.0,73.39618518697004,46.0,426.0,77.82673062643708,436.0,67.35725647619564
3574,135.0,67.14908785679818,109.0,65.52098900352466,84.0,71.11258679024411,51.0,418.0,90.32718306246464,461.0,58.81326381013045
1930,126.0,74.07428703673091,97.0,70.05711955254797,77.0,66.58828725834597,182.0,418.0,86.6083136886985,441.0,80.91971329657564
1359,141.0,60.663003552412405,120.0,65.29931086925804,91.0,72.77362159464101,93.0,419.0,95.23129737644027,452.0,66.37017402418047
1588,146.0,56.213877290220786,126.0,58.172158288995945,107.0,61.497967446087195,35.0,435.0,82.7768083462995,417.0,80.7465169527454
881,113.0,66.79820356865893,102.0,68.43975452907469,95.0,70.55494312945054,15.0,418.0,87.12060605849801,436.0,73.80379394042016
1944,136.0,62.385895841928885,112.0,62.74551776820397,87.0,62.313722405261586,63.0,450.0,68.46897107449476,452.0,72.46378405796926
3409,131.0,66.08328079022712,113.0,68.21290200541243,95.0,71.02816342831905,47.0,433.0,87.5328509760764,455.0,62.88083968904996
3760,130.0,69.27481504847198,111.0,66.08328079022712,84.0,64.42049363362563,55.0,403.0,78.65748533992172,445.0,79.42291860665912
1103,123.0,68.92024376045111,115.0,68.42514157822401,108.0,70.40596565632774,33.0,378.0,63.28506932918696,465.0,73.83088784512888
3451,129.0,71.19691004531025,97.0,67.82329983125268,80.0,67.23094525588644,226.0,431.0,84.55767262643882,441.0,68.1248853210044
547,121.0,74.13501197140255,102.0,70.50531894828929,86.0,69.41901756723442,157.0,428.0,79.02531240052139,437.0,73.76991256603196
2439,144.0,71.23903424387504,125.0,69.42621983083913,96.0,68.93475175845634,46.0,404.0,70.96477999684069,459.0,66.53570470055908
1347,132.0,64.1482657598785,122.0,65.11528238439882,102.0,71.58910531638176,8.0,421.0,63.4428877022476,452.0,67.02984409947557
2020,132.0,72.29107828771127,115.0,72.86974680894672,102.0,75.7099729229908,37.0,391.0,107.66615066955816,439.0,74.55199527846321
1866,150.0,64.06246951218786,120.0,63.150613615387776,93.0,66.9552089086428,64.0,408.0,93.35416434203673,430.0,88.24397996464121
1469,131.0,73.23933369440222,112.0,75.06663706334525,94.0,77.09734106958553,44.0,432.0,68.01470429252781,450.0,62.601916903558156
1130,130.0,68.4178339323893,100.0,65.09224224129939,77.0,65.33758489567853,44.0,421.0,81.08020720249795,446.0,68.69497798238238
3,138.0,61.35959582656978,125.0,66.40030120413611,111.0,71.06335201775947,43.0,392.0,99.06058752097123,447.0,81.0740402348372
2254,144.0,68.73136110975832,123.0,64.8074069840786,99.0,64.65291950097846,37.0,473.0,69.4118145563131,378.0,64.96922348312314
2971,139.0,65.83312236253116,100.0,64.4670458451448,67.0,60.74537019394976,29.0,391.0,81.74350127074322,465.0,70.83078426785913
337,136.0,68.1248853210044,108.0,67.82329983125268,87.0,65.5133574166368,219.0,427.0,78.67019766086774,435.0,75.75618786607468
593,105.0,71.16881339463234,89.0,69.10861017268398,76.0,65.06150935845248,91.0,433.0,84.870489570875,429.0,72.78049189171504
132,138.0,71.97221686178632,117.0,68.48357467305573,96.0,67.05967491719595,50.0,415.0,79.724525711979,447.0,73.19152956456095
488,146.0,71.68681887209112,127.0,78.15369473031969,116.0,85.81957818586619,20.0,397.0,59.30430001273095,474.0,58.30094338859364
1772,156.0,61.29437168288782,125.0,63.26136261573884,94.0,64.10928169929842,34.0,434.0,80.52328855678958,430.0,62.72160712226688
1831,138.0,69.25315877272314,118.0,73.55270219373317,97.0,75.83534795858722,52.0,438.0,64.24951361683604,436.0,72.00694410957877
3296,116.0,75.27283706623525,99.0,71.28814768248647,79.0,66.79820356865893,28.0,431.0,82.68010643437755,442.0,78.689262291624
241,114.0,70.79548008171143,96.0,66.80568838055633,77.0,63.29296959378664,27.0,429.0,93.1289428695505,425.0,66.70082458260917
1069,115.0,69.13031173081747,102.0,70.37755323965163,89.0,68.19090848492928,15.0,466.0,58.68560300448484,441.0,63.071388124885914
344,151.0,67.40178039191547,116.0,68.23488843692792,87.0,68.57113095173507,158.0,433.0,77.6595132614157,435.0,75.4254598925323
2332,102.0,69.94998213009065,76.0,64.79197481170026,59.0,57.253820833198546,98.0,413.0,76.4591394144611,461.0,70.4769465853906
65,154.0,71.09852319141376,129.0,77.52418977325722,109.0,77.7174369109018,19.0,431.0,74.06753674856482,454.0,62.37788069500277
3813,138.0,66.18156843109719,115.0,68.03675477269621,96.0,68.57842226239971,72.0,451.0,63.419239982831705,422.0,63.90618123468183
2689,128.0,67.40178039191547,100.0,68.4470598345904,84.0,67.11929677819934,59.0,448.0,61.25357132445422,392.0,85.63877626402656
2325,127.0,71.37926869897169,99.0,71.92357054540605,87.0,71.04927867332644,98.0,423.0,95.75489543621255,416.0,89.74965180990955
816,132.0,62.03224967708329,104.0,62.90468980926621,73.0,61.43289021363068,27.0,435.0,80.24337978923869,427.0,67.9926466612383
3902,124.0,73.25298628724975,99.0,71.82617907142215,82.0,66.783231428256,41.0,409.0,105.06188652408636,406.0,93.59487165438073
1535,146.0,64.11708040764177,119.0,64.5445582524197,91.0,63.94528911499267,83.0,409.0,67.88225099390856,465.0,58.56620185738529
3753,143.0,70.09279563550022,109.0,67.80855403265875,87.0,64.72248450113763,145.0,405.0,77.60154637634484,452.0,77.88452991448301
2727,109.0,77.91662210337407,85.0,71.88880302244571,76.0,66.94774081326419,66.0,373.0,128.3744522870497,436.0,79.34103604062655
2796,128.0,62.51399843235114,117.0,62.281618476080084,97.0,62.080592780675026,25.0,429.0,91.79324593890337,406.0,80.39900496896712
1198,149.0,64.20280367709809,119.0,68.16890786861705,97.0,69.30367955599472,79.0,421.0,73.72245248226622,453.0,68.8040696470783
1754,135.0,67.54257916307313,114.0,65.82552696332935,96.0,70.6257743320383,111.0,440.0,75.38567503179898,430.0,78.19207120929845
84,133.0,69.26759704219572,114.0,68.01470429252781,94.0,67.01492371106603,21.0,418.0,87.94316346368261,455.0,76.03288762108144
3478,129.0,71.37226352022192,99.0,68.3593446428504,80.0,66.9552089086428,60.0,437.0,74.10802925459562,430.0,68.63672486358888
672,145.0,70.8801805866774,122.0,71.64495795239188,102.0,71.42128534267638,96.0,414.0,88.26664149042944,438.0,78.10249675906654
171,126.0,66.25707509390978,112.0,64.61423991660043,99.0,66.27216610312357,18.0,413.0,92.33092656309694,424.0,75.67694497005016
1014,100.0,62.40192304729078,77.0,59.80802621722272,72.0,59.27900134111572,32.0,438.0,65.81033353509159,449.0,65.50572494064927
2808,136.0,72.9657453878188,106.0,68.72408602520662,71.0,65.45227268781429,42.0,419.0,67.94850991743675,455.0,78.689262291624
3019,131.0,70.59745037889117,106.0,71.21797525905943,95.0,71.99305522062528,44.0,440.0,78.98101037591252,437.0,67.1863081289633
3675,118.0,69.16646586316233,107.0,72.30490993010088,102.0,75.50496672405067,32.0,398.0,89.20201791439474,442.0,86.20324819866129
2769,149.0,63.984373092185564,117.0,62.95236294214857,89.0,64.47480127925948,41.0,434.0,74.81310045707235,447.0,64.89992295835181
1962,130.0,70.3420215802759,115.0,70.8237248385031,103.0,71.18988692223074,85.0,448.0,75.3657747256671,413.0,78.55571271397135
162,133.0,73.95944834840239,109.0,72.56721022610694,91.0,68.97100840208152,569.0,413.0,87.50999942863673,458.0,69.54135460285484
3787,118.0,77.67238891652555,85.0,69.42621983083913,66.0,63.874877690685246,63.0,429.0,79.39773296511683,432.0,76.51797174520506
1512,122.0,74.27651041883968,105.0,67.20863039818622,101.0,67.90434448545984,95.0,449.0,71.08445681019164,422.0,74.4043009509531
2369,128.0,71.79136438319027,92.0,67.02238432046416,74.0,67.68308503607086,21.0,399.0,99.74467404327912,424.0,89.08984229416954
775,115.0,71.27411872482185,97.0,71.35825109964509,88.0,69.99285677838846,11.0,409.0,56.32938842203065,472.0,51.02940328869229
2685,126.0,68.70225614927067,116.0,68.044103344816,104.0,68.19824044651006,56.0,427.0,72.2357252334328,449.0,77.38216848861241
794,130.0,66.21933252457322,112.0,64.79969135728966,95.0,65.30696746902278,43.0,438.0,80.78366171448283,415.0,88.38551917593742
355,131.0,68.66585760041157,94.0,63.3798075099633,70.0,57.85326265648291,150.0,427.0,70.2353187506115,438.0,80.00624975587844
2494,107.0,79.40403012442127,92.0,78.21125238736431,79.0,74.22937423958254,103.0,427.0,76.53757247260981,440.0,74.39758060582346
2869,136.0,55.85696017507576,122.0,60.024994793835674,98.0,62.153036933041335,22.0,406.0,85.2936105461599,450.0,70.17121917139534
2336,156.0,59.34644049983116,126.0,59.2452529743945,90.0,62.153036933041335,16.0,415.0,73.9459261893446,441.0,82.43178998420451
465,127.0,67.05967491719595,113.0,69.51258878793107,98.0,70.20683727387241,100.0,421.0,91.88035698668132,418.0,84.35045939412541
3747,106.0,69.19537556802477,88.0,65.0384501660364,73.0,62.23343153000644,22.0,344.0,107.5174404457249,452.0,75.19308478842984
951,151.0,67.75691846593969,127.0,72.80109889280519,108.0,74.45132638173749,49.0,398.0,98.41239759298622,432.0,104.32641084595981
3339,111.0,70.19259220174163,81.0,64.7688196588451,63.0,57.21887800367987,26.0,434.0,96.26006440887103,407.0,74.29670248402684
1274,115.0,76.249590162833,92.0,73.81056834898374,68.0,70.49822692805827,41.0,415.0,88.4420714366189,448.0,69.66347680097513
969,129.0,71.79832867135558,110.0,71.50524456289902,96.0,72.62231062146122,43.0,426.0,85.98255637046388,431.0,72.77362159464101
1556,145.0,67.23094525588644,127.0,68.21290200541243,110.0,73.68174807915459,52.0,425.0,68.45436436049933,453.0,71.11258679024411
2957,149.0,71.20393247567159,116.0,72.3671196055225,84.0,74.4983221287567,22.0,431.0,71.70774016799024,425.0,73.43023900274328
1139,130.0,74.3774159271482,114.0,73.28028384224504,95.0,71.10555533852471,52.0,387.0,69.77105417004964,473.0,57.245087125446844
2321,117.0,74.87322618933953,89.0,68.60757975617562,76.0,65.7419196555744,49.0,415.0,72.29799443968,454.0,67.61656601750786
1698,130.0,66.46051459325304,105.0,67.60177512462228,83.0,67.31270311018568,116.0,413.0,79.91245209602819,447.0,73.45747068882783
2285,119.0,71.30217387990355,102.0,69.22427319950712,85.0,66.2872536767062,75.0,457.0,61.886993787063204,422.0,67.38694235532579
3954,139.0,64.27285585688566,124.0,68.03675477269621,109.0,73.287106642301,41.0,432.0,66.49060083951716,448.0,70.18546858146635
1560,143.0,65.83312236253116,127.0,67.07458535093602,113.0,71.17583859709698,46.0,430.0,75.34586916347837,435.0,76.2102355330306
3924,147.0,63.419239982831705,118.0,62.6418390534633,92.0,63.75735251718032,30.0,440.0,81.59044061653302,425.0,67.16397844082793
1602,125.0,65.05382386916237,106.0,65.6505902486794,90.0,67.70524351924303,29.0,435.0,81.12336284942828,415.0,79.26537705707328
1734,132.0,64.4437739428721,105.0,66.82813778641449,87.0,68.0,25.0,408.0,107.07007051459338,429.0,78.06407624509497
3504,103.0,66.66333324999583,74.0,60.07495318350236,58.0,54.00925846556311,36.0,454.0,62.08864630510155,437.0,65.90144156238162
2188,115.0,68.79680225126747,97.0,69.33974329343886,83.0,70.8519583356734,12.0,447.0,67.95586803212802,426.0,65.93178292750773
1583,117.0,63.812224534175265,103.0,64.10148204214939,92.0,68.51277253184256,17.0,441.0,63.623894882347464,443.0,74.33034373659252
2009,135.0,65.5972560401729,109.0,65.18435395092905,90.0,67.32013071882734,169.0,409.0,90.22194854911969,434.0,84.72307831990054
1656,132.0,67.58698099486321,105.0,63.324560795950255,81.0,63.647466563878254,23.0,459.0,59.253691868102194,408.0,72.43617880589781
3865,130.0,70.92249290598858,116.0,68.5200700525036,104.0,75.0066663703967,51.0,369.0,138.6001443000692,355.0,131.87114923287808
3847,131.0,71.46327728281149,89.0,66.65583245298194,68.0,60.73713855624086,89.0,432.0,86.37708029332781,429.0,79.78721702127478
1763,138.0,74.52516353554684,113.0,70.79548008171143,91.0,66.3023378170031,123.0,433.0,76.43297717608546,437.0,74.49161026585477
929,116.0,68.68769904429759,94.0,65.55150646628954,80.0,63.419239982831705,94.0,448.0,77.22693830523129,415.0,70.39886362719217
709,134.0,78.12809993849844,102.0,73.72245248226622,82.0,73.27346040688948,32.0,462.0,68.18357573492314,400.0,69.86415389883427
3593,137.0,70.27090436304346,108.0,65.64297372910524,97.0,69.94998213009065,33.0,394.0,94.66255859631093,453.0,73.72923436466705
4000,133.0,67.93379129711516,106.0,69.20260110718382,81.0,67.63874629234341,54.0,430.0,91.86947262284681,425.0,66.24198064671678
3506,115.0,71.30918594402827,86.0,65.7723346096214,78.0,64.36614016701638,185.0,474.0,61.83849933496123,408.0,78.81624198095213
495,132.0,66.9776081985614,109.0,66.27216610312357,89.0,69.2820323027551,17.0,420.0,74.83982896827064,437.0,71.65891430938652
3699,129.0,74.85986908885161,111.0,75.08661665037252,86.0,77.91662210337407,64.0,394.0,75.43871685016919,465.0,80.11242100947892
3032,135.0,67.37952211169207,108.0,69.4118145563131,94.0,69.66347680097513,74.0,425.0,94.78923989567592,427.0,76.03946343840151
1156,120.0,64.0,106.0,64.66065264130884,81.0,63.788713735268246,45.0,392.0,74.78636239315294,456.0,69.6993543729065
428,144.0,68.044103344816,115.0,68.044103344816,89.0,69.42621983083913,63.0,428.0,96.71090941563935,421.0,90.2884267223657
1968,157.0,63.75735251718032,120.0,64.68384651518491,91.0,66.59579566308972,195.0,427.0,75.23961722390672,444.0,71.8679344353238
2157,125.0,67.24581771381771,105.0,68.67313885355759,89.0,67.29041536504289,97.0,417.0,70.59745037889117,447.0,74.39085965358916
37,104.0,73.23250644351864,98.0,72.32565243397394,91.0,78.49840762716146,60.0,413.0,71.49825172687791,466.0,60.63827174318213
3989,136.0,62.41794613730894,121.0,65.81793068761733,100.0,68.36665854054884,27.0,397.0,67.95586803212802,475.0,55.86591089385369
1620,146.0,58.74521257089806,115.0,55.92852581643825,87.0,60.60528029800704,30.0,325.0,81.8413098624405,473.0,57.810033731178535
2402,122.0,72.78736154031138,113.0,71.65891430938652,102.0,72.84229540589725,59.0,414.0,80.01249902359005,442.0,74.52516353554684
883,114.0,70.80960386840192,98.0,71.40028011149536,88.0,73.40299721401027,34.0,424.0,88.38551917593742,429.0,65.46754921333164
3839,107.0,68.25686778632608,91.0,65.49809157525127,78.0,65.14598989960932,17.0,469.0,85.71464285639881,373.0,44.02272140611028
1172,118.0,67.98529252713413,98.0,65.95452979136459,80.0,67.17886572427373,141.0,412.0,72.09715667070374,457.0,66.06057825965497
815,104.0,67.26812023536856,88.0,69.36137253543934,74.0,68.6804193347711,20.0,445.0,71.30918594402827,426.0,72.8834686331544
1589,144.0,64.70703207534712,120.0,66.83561924602779,97.0,68.54925236645546,70.0,453.0,70.58328414008518,414.0,71.96526940128828
728,147.0,62.369864518050704,115.0,64.08587988004847,85.0,63.67888189973188,61.0,427.0,81.43095234614415,448.0,66.3023378170031
1281,122.0,79.73079706111058,96.0,79.88116173416608,77.0,72.49137879775773,159.0,411.0,78.9430174239622,454.0,65.27633568147036
760,141.0,58.70264048575669,127.0,60.0,105.0,63.23764701504951,24.0,416.0,62.465990746965666,463.0,60.0416522091123
968,123.0,63.419239982831705,111.0,62.02418882984283,99.0,63.28506932918696,51.0,434.0,81.7129120763665,434.0,77.44029958619737
906,143.0,64.99230723708769,125.0,67.40919818541087,102.0,71.49825172687791,64.0,421.0,83.66002629691195,446.0,71.32320800412724
899,116.0,71.78439941937245,107.0,73.76313442364011,102.0,79.65550828411052,44.0,452.0,68.84765791223403,412.0,70.40596565632774
464,94.0,71.21095421351971,80.0,71.40728254176881,71.0,70.3420215802759,38.0,480.0,54.0277706369604,404.0,64.31174076325411
2305,149.0,57.619441163551734,126.0,62.112800613078136,103.0,67.96322535018479,79.0,428.0,77.9743547584717,434.0,73.05477397131553
3055,149.0,67.11929677819934,141.0,67.35725647619564,130.0,73.30757123244501,218.0,426.0,84.85870609430714,431.0,78.46655338422862
1010,140.0,69.44062211702888,117.0,62.976185975335156,89.0,63.20601237224193,11.0,409.0,56.32938842203065,465.0,62.80923498976882
494,113.0,69.91423317179414,99.0,70.20683727387241,83.0,66.91038783328041,12.0,408.0,97.93365100924197,433.0,91.85858696931932
1637,127.0,66.9850729640567,122.0,63.490156717399906,105.0,69.90708118638626,19.0,419.0,89.96110270555825,435.0,75.30604225425739
795,121.0,65.70388116390082,106.0,66.81317235396027,87.0,70.09279563550022,48.0,414.0,63.74166612193315,466.0,67.34983296193094
24,135.0,66.03786792439622,123.0,67.93379129711516,114.0,69.68500556073738,40.0,413.0,77.73673520286275,445.0,71.16881339463234
3476,127.0,67.59437846448475,97.0,66.09841147864296,78.0,63.13477647065839,25.0,450.0,79.54872720540537,411.0,65.26101439603893
3588,121.0,67.29784543356496,107.0,64.00781202322104,94.0,67.05221845696084,43.0,412.0,81.81686867633104,442.0,74.83982896827064
3657,113.0,73.0,85.0,71.70774016799024,67.0,69.22427319950712,71.0,449.0,74.46475676452586,413.0,71.87489130426563
3728,138.0,62.99206299209449,124.0,63.88270501473775,103.0,69.50539547402057,22.0,443.0,82.60145277172793,406.0,64.95382975621992
1777,146.0,62.864934582006846,126.0,69.39020103732227,104.0,76.28892449104261,26.0,389.0,77.95511529078769,470.0,60.72067193304106
3115,139.0,70.12845356914696,116.0,70.95773389842716,94.0,71.11961754677819,28.0,447.0,82.4378553820998,437.0,65.90144156238162
1824,111.0,74.41102068914255,80.0,73.287106642301,56.0,64.56779382943171,7.0,464.0,58.770741019660456,410.0,57.85326265648291
2817,119.0,74.75961476626267,95.0,72.16647421067486,78.0,66.55073252789934,92.0,459.0,67.1863081289633,427.0,66.91038783328041
2323,144.0,65.02307282803544,113.0,63.874877690685246,97.0,67.46109990209172,41.0,407.0,80.32434251209281,450.0,69.61321713582845
2291,137.0,66.85805860178712,120.0,68.83313155741209,104.0,71.26710321038733,85.0,429.0,81.8535277187245,431.0,81.91458966508958
2356,129.0,66.15134163416491,113.0,68.08817812219681,95.0,69.62039930939781,174.0,413.0,82.31038816577164,458.0,66.29479617586888
3941,122.0,76.51143705355429,97.0,71.48426400264607,86.0,67.8159273327439,79.0,402.0,96.95359714832658,438.0,72.69112738154499
2108,150.0,61.63602842493991,117.0,60.09991680526688,95.0,60.64651680022522,18.0,428.0,89.03370148432559,444.0,65.20736154760442
669,119.0,75.1997340420829,104.0,72.67048919609665,90.0,72.58787777583802,73.0,420.0,90.0499861188218,440.0,83.13843876330611
2063,128.0,65.06919393998976,105.0,62.457985878508765,89.0,61.465437442517235,44.0,421.0,81.74961773610933,446.0,70.24243731534378
3987,126.0,67.92643079096678,110.0,69.25315877272314,96.0,74.14849964766651,81.0,429.0,79.1012010022604,426.0,78.56207736560943
140,148.0,60.27437266367855,128.0,62.88083968904996,106.0,68.94200461257273,13.0,451.0,66.4529909033446,432.0,66.94027188471824
3112,135.0,64.11708040764177,115.0,63.694583757176716,93.0,62.91263784010332,109.0,446.0,75.83534795858722,448.0,69.29646455628166
3208,138.0,66.06814663663572,86.0,57.59340239992772,56.0,50.37856687124,25.0,441.0,61.59545437773797,427.0,67.88961628997471
1290,107.0,71.58212067269312,96.0,67.59437846448475,85.0,66.26462102811726,28.0,413.0,76.67463726683029,455.0,62.120849961989414
1134,106.0,71.26008700527947,89.0,65.56675987114203,73.0,60.43177971895251,16.0,390.0,119.05040949110591,396.0,95.7235603182414
3412,124.0,74.14849964766651,92.0,72.89718787443039,71.0,70.54785609782908,50.0,399.0,92.52567211320326,462.0,91.27431182978046
981,141.0,64.04685784642366,124.0,61.97580172938467,105.0,65.93936608733814,84.0,434.0,76.86351540230254,429.0,77.46612162745726
1233,121.0,70.07139216541941,94.0,66.79071791798619,68.0,59.49789912257407,29.0,447.0,73.0,417.0,72.95889253545451
315,132.0,58.18934610390462,125.0,59.61543424315552,114.0,66.12866246946176,21.0,401.0,68.59300255857006,467.0,58.249463516842795
3427,134.0,61.53048025166064,116.0,60.6217782649107,97.0,61.93545026880809,77.0,409.0,75.67694497005016,447.0,83.76753547765387
2411,108.0,70.63285354564121,87.0,66.27971031922213,75.0,63.702433234531945,127.0,435.0,86.57366805212772,417.0,84.06545069170807
3435,115.0,67.39436178197698,98.0,65.4217089351845,85.0,66.6258208204597,35.0,385.0,86.78709581498853,451.0,79.56129712366435
3173,122.0,71.52621896899066,97.0,67.7716754994297,75.0,63.46652661048972,68.0,424.0,81.35109095765097,431.0,79.20858539325141
1932,143.0,65.7723346096214,126.0,71.30217387990355,114.0,74.38413809408563,29.0,440.0,70.97182539571601,442.0,65.67343450741707
919,134.0,63.97655820689325,111.0,67.53517601961218,98.0,67.20863039818622,68.0,437.0,71.4142842854285,441.0,68.27151675479314
1200,131.0,65.80273550544841,111.0,65.63535632568775,89.0,66.76076692189807,72.0,410.0,98.44795579391175,425.0,91.29074432821763
