img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
img_19400.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.09,0.92,0.01
img_63133.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.89,0.01
img_75536.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.77,0.01
img_100568.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.77,0.01
img_28125.jpg,0.01,0.54,0.01,0.01,0.01,0.01,0.01,0.14,0.32,0.01
img_60857.jpg,0.01,0.38,0.01,0.01,0.01,0.01,0.01,0.62,0.01,0.01
img_42210.jpg,0.01,0.19,0.01,0.01,0.01,0.01,0.01,0.01,0.85,0.01
img_21284.jpg,0.01,0.10,0.01,0.01,0.01,0.01,0.49,0.38,0.02,0.01
img_82291.jpg,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.97,0.03,0.01
img_50070.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.29,0.01
img_53020.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.49,0.49,0.01
img_79008.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_16954.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.76,0.02
img_94835.jpg,0.01,0.01,0.01,0.01,0.09,0.01,0.02,0.71,0.18,0.01
img_56776.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.23,0.01
img_86292.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.80,0.08,0.01
img_63616.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.88,0.10,0.01
img_98565.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.79,0.08,0.01
img_41618.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.78,0.21,0.01
img_95210.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.32,0.16,0.53,0.01
img_17104.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.94,0.06,0.01
img_82036.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.02,0.01
img_38949.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.04,0.01
img_58377.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_51489.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01
img_92729.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.80,0.19,0.01
img_63031.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.03,0.01
img_35852.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.08,0.01
img_93012.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.12,0.01
img_51833.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.98,0.01,0.01
img_46909.jpg,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.75,0.04,0.01
img_62337.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.77,0.22,0.01
img_74026.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.13,0.01
img_65542.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.74,0.26,0.01
img_4695.jpg,0.01,0.01,0.01,0.01,0.01,0.22,0.01,0.77,0.01,0.01
img_10672.jpg,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.85,0.07,0.01
img_89166.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.04,0.01
img_56768.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_80719.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.05,0.01
img_32247.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.03,0.01
img_15089.jpg,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.96,0.06,0.01
img_22653.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.08,0.01
img_36436.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.03,0.01
img_8555.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.99,0.02,0.01
img_102.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.02,0.01
img_92745.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.96,0.05,0.01
img_18474.jpg,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.93,0.05,0.01
img_60775.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.02,0.01
img_32547.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.02,0.01
img_83569.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,1.00,0.01,0.01
img_83830.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.24,0.01
img_14695.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_90049.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.87,0.16,0.01
img_46915.jpg,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.90,0.04,0.01
img_59687.jpg,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.72,0.16,0.01
img_63032.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.63,0.35,0.01
img_96750.jpg,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.62,0.33,0.01
img_27819.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.85,0.17,0.01
img_5940.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.52,0.48,0.01
img_75140.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.67,0.33,0.01
img_78041.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.88,0.13,0.01
img_86568.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,1.00,0.03,0.01
img_20804.jpg,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.96,0.05,0.01
img_76698.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.75,0.23,0.01
img_65121.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.08,0.01
img_11784.jpg,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.93,0.04,0.01
img_71676.jpg,0.01,0.01,0.01,0.01,0.01,0.06,0.01,0.92,0.07,0.01
img_28952.jpg,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.94,0.06,0.01
img_50419.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.06,0.01
img_51555.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.98,0.02,0.01
img_59267.jpg,0.01,0.01,0.01,0.01,0.01,0.14,0.01,0.65,0.21,0.01
img_83085.jpg,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.90,0.08,0.01
img_45345.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.79,0.16,0.01
img_13095.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.59,0.41,0.01
img_10944.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.90,0.10,0.01
img_46662.jpg,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.77,0.20,0.01
img_23844.jpg,0.01,0.01,0.01,0.01,0.01,0.10,0.01,0.87,0.08,0.01
img_22190.jpg,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.72,0.19,0.01
img_102088.jpg,0.01,0.01,0.01,0.01,0.01,0.19,0.01,0.78,0.03,0.01
img_95123.jpg,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.60,0.19,0.01
img_36367.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.03
img_26801.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_17009.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_96282.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_52484.jpg,0.01,0.01,0.22,0.01,0.01,0.01,0.01,0.01,0.78,0.01
img_48213.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_2009.jpg,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.08,0.92,0.01
img_63056.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_99812.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_43861.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_52003.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01
img_98982.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_69406.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.98,0.01
img_98779.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.95,0.01
img_24647.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01
img_42399.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.97,0.01
img_91096.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.91,0.01
img_96673.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.97,0.01
img_90349.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_37043.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.92,0.01
img_82536.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.75,0.01
img_70019.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10,0.94,0.01
img_30324.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_15203.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.91,0.01
img_58070.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.98,0.01
img_8245.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.97,0.01
img_62613.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_79823.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.91,0.01
img_15792.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.96,0.01
img_4520.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.95,0.01
img_88508.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.96,0.01
img_17280.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.96,0.01
img_93552.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_50033.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_37593.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_2667.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_59301.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_24684.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10,0.95,0.01
img_18268.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.99,0.01
img_302.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.09,0.91,0.01
img_48430.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.55,0.01
img_10996.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.96,0.01
img_68838.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_24058.jpg,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.95,0.01
img_36310.jpg,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.01,0.79,0.01
img_27683.jpg,0.01,0.01,0.01,0.01,0.01,0.58,0.01,0.01,0.42,0.01
img_895.jpg,0.01,0.01,0.01,0.01,0.01,0.17,0.01,0.01,0.88,0.01
img_22967.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.98,0.01
img_8735.jpg,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.98,0.01
img_57861.jpg,0.01,0.01,0.01,0.01,0.01,0.39,0.01,0.01,0.60,0.01
img_82672.jpg,0.01,0.01,0.01,0.01,0.01,0.76,0.01,0.01,0.24,0.01
img_86046.jpg,0.01,0.01,0.01,0.01,0.01,0.22,0.01,0.01,0.77,0.01
img_5008.jpg,0.01,0.01,0.01,0.01,0.01,0.26,0.01,0.01,0.73,0.01
img_50823.jpg,0.01,0.01,0.44,0.01,0.01,0.04,0.01,0.01,0.51,0.01
img_54492.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.97,0.01
img_90567.jpg,0.07,0.14,0.01,0.01,0.01,0.01,0.01,0.30,0.48,0.01
img_58218.jpg,0.01,0.01,0.01,0.01,0.03,0.42,0.20,0.01,0.34,0.01
img_46992.jpg,0.01,0.01,0.01,0.01,0.22,0.05,0.07,0.01,0.61,0.04
img_56050.jpg,0.01,0.01,0.01,0.01,0.07,0.02,0.06,0.01,0.91,0.01
img_75215.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.96,0.01
img_22327.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.90,0.15
img_27037.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_47553.jpg,0.01,0.01,0.01,0.01,0.41,0.01,0.01,0.01,0.58,0.01
img_20729.jpg,0.01,0.01,0.01,0.01,0.31,0.01,0.01,0.01,0.68,0.01
img_43100.jpg,0.01,0.01,0.01,0.01,0.22,0.01,0.01,0.01,0.77,0.01
img_43542.jpg,0.01,0.01,0.01,0.01,0.12,0.01,0.01,0.01,0.93,0.01
img_90851.jpg,0.01,0.01,0.01,0.01,0.31,0.01,0.01,0.01,0.69,0.01
img_93592.jpg,0.01,0.01,0.01,0.01,0.44,0.01,0.01,0.01,0.55,0.01
img_83280.jpg,0.01,0.01,0.01,0.01,0.37,0.01,0.01,0.01,0.63,0.01
img_91970.jpg,0.01,0.01,0.01,0.01,0.63,0.01,0.01,0.01,0.37,0.01
img_14227.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.96,0.01
img_72624.jpg,0.01,0.01,0.01,0.01,0.12,0.01,0.01,0.01,0.92,0.01
img_48076.jpg,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01,0.99,0.01
img_23728.jpg,0.01,0.01,0.01,0.01,0.40,0.01,0.01,0.01,0.60,0.01
img_53700.jpg,0.01,0.01,0.01,0.01,0.24,0.01,0.01,0.01,0.76,0.01
img_68198.jpg,0.01,0.01,0.01,0.01,0.25,0.01,0.01,0.01,0.74,0.01
img_47069.jpg,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.01,0.93,0.01
img_2523.jpg,0.01,0.01,0.01,0.01,0.18,0.01,0.01,0.01,0.86,0.01
img_63235.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.97,0.01
img_67779.jpg,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.98,0.01
img_42055.jpg,0.01,0.01,0.01,0.01,0.02,0.07,0.01,0.01,0.95,0.01
img_14056.jpg,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.96,0.01
img_31812.jpg,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,1.00,0.01
img_18034.jpg,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.96,0.01
img_9777.jpg,0.01,0.01,0.01,0.01,0.28,0.01,0.01,0.01,0.71,0.01
img_13902.jpg,0.01,0.01,0.01,0.01,0.21,0.01,0.01,0.01,0.78,0.01
img_7442.jpg,0.01,0.01,0.01,0.01,0.15,0.01,0.01,0.01,0.89,0.01
img_15429.jpg,0.01,0.01,0.01,0.01,0.19,0.01,0.01,0.01,0.85,0.01
img_87785.jpg,0.01,0.01,0.01,0.01,0.17,0.01,0.01,0.01,0.88,0.01
img_75562.jpg,0.01,0.01,0.01,0.01,0.21,0.02,0.01,0.01,0.77,0.01
img_67296.jpg,0.01,0.01,0.01,0.01,0.07,0.04,0.01,0.01,0.94,0.01
img_36588.jpg,0.01,0.01,0.01,0.01,0.02,0.05,0.01,0.01,0.97,0.01
img_20372.jpg,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.01,0.98,0.01
img_53633.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_4296.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.02
img_43971.jpg,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,1.00,0.01
img_31845.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_100100.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_75875.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.97,0.01
img_48248.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_7801.jpg,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.96,0.01
img_26302.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.03,1.00,0.01
img_9993.jpg,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,1.00,0.01
img_72795.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.98,0.01
img_68344.jpg,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.99,0.01
img_19291.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_10588.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_75408.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_74609.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.96,0.01
img_58008.jpg,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.96,0.01
img_84544.jpg,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01,0.98,0.01
img_30559.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_86782.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,1.00,0.01
img_38734.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01,0.03,0.02
img_97580.jpg,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,1.00,0.01
img_89657.jpg,0.08,0.01,0.01,0.01,0.16,0.01,0.01,0.02,0.73,0.01
img_27576.jpg,0.25,0.01,0.01,0.01,0.34,0.01,0.01,0.15,0.27,0.01
img_2454.jpg,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01,0.98,0.01
img_81485.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_38722.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07
img_2236.jpg,0.96,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08
img_1942.jpg,0.95,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05
img_99281.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_74590.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_54393.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_32994.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_90059.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_59237.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_89574.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_73626.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_93261.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_31094.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_51935.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_81530.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_46034.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_83586.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_95667.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_9724.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_4399.jpg,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
img_12772.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_80241.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_102025.jpg,0.96,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09
img_97031.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_24234.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_38843.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_14492.jpg,0.45,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.01
img_100605.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_71091.jpg,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.96,0.01
img_90719.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_93914.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_1487.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.02
img_52801.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.07
img_42975.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01
img_2992.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_65981.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_99251.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_84384.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01
img_5716.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_68933.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_78805.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_85555.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_94863.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_43848.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01
img_41348.jpg,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.35,0.54,0.01
img_64106.jpg,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.97,0.01
img_66982.jpg,0.08,0.01,0.01,0.01,0.04,0.01,0.01,0.02,0.78,0.08
img_55933.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.98,0.01
img_5349.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.96,0.02
img_14313.jpg,0.06,0.01,0.02,0.01,0.01,0.01,0.01,0.07,0.89,0.01
img_29863.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.88,0.01
img_41813.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.76,0.07
img_28569.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.96,0.01
img_72874.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.97,0.01
img_18738.jpg,0.01,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.06,0.59
img_1236.jpg,0.58,0.01,0.02,0.01,0.20,0.01,0.01,0.11,0.08,0.01
img_76559.jpg,0.77,0.01,0.01,0.01,0.15,0.01,0.02,0.01,0.05,0.01
img_41128.jpg,0.72,0.01,0.11,0.01,0.14,0.01,0.01,0.01,0.01,0.02
img_74002.jpg,0.98,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02
img_42643.jpg,0.64,0.01,0.22,0.01,0.08,0.01,0.01,0.01,0.01,0.06
img_32321.jpg,0.22,0.01,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.70
img_15073.jpg,0.29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.69
img_72599.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03
img_97506.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_71387.jpg,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
img_76028.jpg,0.99,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04
img_97165.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_58629.jpg,0.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.74
img_56588.jpg,0.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.23
img_54792.jpg,0.57,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.41
img_58881.jpg,0.63,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.33
img_58502.jpg,0.60,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.39
img_5846.jpg,0.52,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.01,0.32
img_16486.jpg,0.15,0.01,0.59,0.01,0.01,0.01,0.01,0.01,0.01,0.26
img_2545.jpg,0.68,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31
img_33203.jpg,0.01,0.94,0.01,0.10,0.01,0.01,0.01,0.01,0.01,0.01
img_94161.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
img_8302.jpg,0.01,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_86152.jpg,0.01,0.95,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01
img_14659.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
img_4343.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.01
img_64555.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
img_88840.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.02
img_66825.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_78339.jpg,0.01,0.98,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01
img_73610.jpg,0.01,0.88,0.01,0.01,0.01,0.01,0.15,0.01,0.01,0.02
