img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
img_11423.jpg,0.044,0.140,0.036,0.068,0.058,0.144,0.076,0.236,0.110,0.088
img_94744.jpg,0.060,0.124,0.048,0.056,0.054,0.072,0.184,0.258,0.088,0.056
img_55827.jpg,0.060,0.098,0.064,0.060,0.038,0.050,0.234,0.182,0.142,0.072
img_18244.jpg,0.076,0.122,0.042,0.050,0.050,0.056,0.118,0.260,0.108,0.118
img_24499.jpg,0.068,0.118,0.066,0.072,0.102,0.090,0.080,0.218,0.100,0.086
img_53251.jpg,0.108,0.110,0.036,0.064,0.102,0.084,0.118,0.188,0.096,0.094
img_82794.jpg,0.064,0.146,0.030,0.054,0.054,0.096,0.118,0.302,0.078,0.058
img_57278.jpg,0.058,0.104,0.038,0.054,0.052,0.056,0.104,0.300,0.164,0.070
img_17964.jpg,0.050,0.108,0.070,0.040,0.026,0.032,0.156,0.286,0.154,0.078
img_31767.jpg,0.062,0.110,0.040,0.040,0.028,0.064,0.198,0.276,0.120,0.062
img_79460.jpg,0.058,0.098,0.054,0.034,0.030,0.042,0.144,0.324,0.118,0.098
img_36896.jpg,0.062,0.100,0.046,0.046,0.038,0.060,0.130,0.248,0.158,0.112
img_100167.jpg,0.058,0.088,0.052,0.024,0.028,0.060,0.094,0.330,0.158,0.108
img_81734.jpg,0.068,0.070,0.044,0.026,0.034,0.064,0.126,0.344,0.134,0.090
img_70511.jpg,0.078,0.108,0.032,0.056,0.034,0.068,0.114,0.246,0.140,0.124
img_44754.jpg,0.104,0.116,0.044,0.050,0.062,0.068,0.166,0.182,0.118,0.090
img_52797.jpg,0.094,0.146,0.044,0.060,0.046,0.088,0.108,0.150,0.132,0.132
img_89183.jpg,0.092,0.140,0.044,0.068,0.052,0.092,0.104,0.186,0.108,0.114
img_68393.jpg,0.070,0.084,0.044,0.024,0.022,0.072,0.108,0.316,0.158,0.102
img_74851.jpg,0.062,0.082,0.048,0.046,0.030,0.064,0.110,0.274,0.168,0.116
img_64841.jpg,0.066,0.090,0.028,0.044,0.040,0.070,0.122,0.248,0.162,0.130
img_99110.jpg,0.072,0.100,0.062,0.046,0.032,0.060,0.132,0.212,0.190,0.094
img_11196.jpg,0.066,0.134,0.046,0.042,0.020,0.062,0.084,0.322,0.138,0.086
img_81127.jpg,0.080,0.108,0.044,0.062,0.038,0.078,0.174,0.174,0.122,0.120
img_45704.jpg,0.072,0.108,0.052,0.078,0.046,0.096,0.158,0.188,0.112,0.090
img_48738.jpg,0.074,0.108,0.046,0.060,0.056,0.052,0.184,0.198,0.112,0.110
img_5933.jpg,0.068,0.070,0.052,0.042,0.024,0.096,0.186,0.232,0.146,0.084
img_51733.jpg,0.072,0.120,0.062,0.036,0.022,0.076,0.172,0.218,0.134,0.088
img_30608.jpg,0.118,0.102,0.052,0.062,0.030,0.072,0.126,0.182,0.138,0.118
img_34766.jpg,0.102,0.110,0.042,0.068,0.048,0.098,0.116,0.200,0.130,0.086
img_47220.jpg,0.076,0.146,0.066,0.092,0.040,0.078,0.150,0.150,0.106,0.096
img_45782.jpg,0.092,0.114,0.058,0.072,0.048,0.072,0.134,0.168,0.142,0.100
img_72354.jpg,0.100,0.128,0.044,0.076,0.044,0.080,0.138,0.168,0.122,0.100
img_2426.jpg,0.086,0.118,0.070,0.058,0.030,0.094,0.132,0.172,0.124,0.116
img_55557.jpg,0.080,0.084,0.054,0.036,0.040,0.086,0.122,0.236,0.178,0.084
img_63489.jpg,0.098,0.098,0.048,0.062,0.066,0.056,0.104,0.290,0.094,0.084
img_30922.jpg,0.070,0.114,0.050,0.034,0.036,0.062,0.116,0.232,0.164,0.122
img_28687.jpg,0.050,0.110,0.060,0.070,0.052,0.052,0.090,0.250,0.124,0.142
img_33607.jpg,0.068,0.078,0.058,0.058,0.042,0.070,0.126,0.230,0.106,0.164
img_60530.jpg,0.112,0.114,0.088,0.044,0.066,0.044,0.126,0.214,0.096,0.096
img_8971.jpg,0.094,0.108,0.076,0.046,0.046,0.088,0.086,0.228,0.088,0.140
img_43195.jpg,0.066,0.116,0.054,0.064,0.092,0.058,0.116,0.188,0.072,0.174
img_7462.jpg,0.096,0.160,0.046,0.088,0.104,0.052,0.102,0.134,0.088,0.130
img_18653.jpg,0.110,0.142,0.048,0.082,0.092,0.080,0.080,0.176,0.104,0.086
img_71288.jpg,0.110,0.152,0.052,0.094,0.066,0.068,0.088,0.146,0.096,0.128
img_43784.jpg,0.116,0.130,0.054,0.120,0.086,0.060,0.138,0.128,0.070,0.098
img_74348.jpg,0.078,0.118,0.040,0.116,0.122,0.084,0.100,0.114,0.106,0.122
img_101357.jpg,0.092,0.112,0.034,0.152,0.114,0.066,0.098,0.100,0.094,0.138
img_5706.jpg,0.096,0.122,0.054,0.106,0.122,0.088,0.088,0.094,0.084,0.146
img_21113.jpg,0.074,0.080,0.170,0.042,0.058,0.058,0.152,0.096,0.190,0.080
img_34328.jpg,0.086,0.114,0.146,0.064,0.102,0.054,0.134,0.088,0.154,0.058
img_78749.jpg,0.060,0.098,0.100,0.080,0.094,0.060,0.166,0.098,0.162,0.082
img_23496.jpg,0.056,0.086,0.144,0.054,0.046,0.038,0.132,0.102,0.282,0.060
img_5364.jpg,0.084,0.068,0.138,0.038,0.054,0.054,0.282,0.066,0.176,0.040
img_18432.jpg,0.076,0.050,0.158,0.012,0.010,0.050,0.072,0.176,0.332,0.064
img_79805.jpg,0.106,0.078,0.050,0.054,0.140,0.108,0.130,0.052,0.166,0.116
img_26381.jpg,0.070,0.052,0.134,0.024,0.036,0.124,0.082,0.110,0.264,0.104
img_70560.jpg,0.110,0.076,0.066,0.044,0.062,0.106,0.098,0.158,0.134,0.146
img_16874.jpg,0.100,0.090,0.056,0.118,0.160,0.080,0.112,0.056,0.152,0.076
img_24529.jpg,0.094,0.068,0.152,0.034,0.040,0.046,0.250,0.066,0.208,0.042
img_45249.jpg,0.104,0.096,0.026,0.130,0.164,0.072,0.116,0.056,0.116,0.120
img_4866.jpg,0.230,0.066,0.020,0.064,0.130,0.052,0.064,0.086,0.078,0.210
img_33941.jpg,0.084,0.090,0.084,0.060,0.076,0.088,0.136,0.078,0.226,0.078
img_93201.jpg,0.106,0.064,0.180,0.048,0.060,0.076,0.172,0.050,0.186,0.058
img_45878.jpg,0.066,0.062,0.200,0.026,0.046,0.046,0.106,0.106,0.250,0.092
img_77947.jpg,0.118,0.130,0.154,0.016,0.066,0.044,0.132,0.126,0.118,0.096
img_4238.jpg,0.140,0.134,0.074,0.050,0.070,0.056,0.090,0.130,0.138,0.118
img_69425.jpg,0.216,0.072,0.126,0.034,0.066,0.058,0.108,0.102,0.132,0.086
img_57611.jpg,0.138,0.090,0.212,0.034,0.050,0.046,0.118,0.082,0.196,0.034
img_13090.jpg,0.176,0.052,0.156,0.040,0.116,0.032,0.066,0.084,0.206,0.072
img_79310.jpg,0.090,0.104,0.086,0.094,0.128,0.068,0.116,0.048,0.186,0.080
img_87571.jpg,0.128,0.088,0.108,0.074,0.080,0.088,0.066,0.076,0.204,0.088
img_44416.jpg,0.098,0.052,0.138,0.048,0.052,0.100,0.056,0.084,0.252,0.120
img_80116.jpg,0.138,0.056,0.144,0.030,0.066,0.064,0.104,0.078,0.254,0.066
img_79177.jpg,0.066,0.066,0.040,0.030,0.054,0.108,0.146,0.188,0.218,0.084
img_70188.jpg,0.168,0.066,0.024,0.050,0.076,0.100,0.064,0.136,0.130,0.186
img_100368.jpg,0.092,0.074,0.114,0.060,0.056,0.092,0.130,0.088,0.218,0.076
img_72487.jpg,0.108,0.056,0.084,0.030,0.066,0.084,0.100,0.130,0.264,0.078
img_95140.jpg,0.126,0.060,0.126,0.050,0.068,0.084,0.068,0.088,0.222,0.108
img_13308.jpg,0.140,0.056,0.102,0.050,0.078,0.086,0.068,0.106,0.234,0.080
img_59260.jpg,0.110,0.038,0.094,0.054,0.082,0.128,0.072,0.086,0.232,0.104
img_62702.jpg,0.128,0.056,0.106,0.064,0.092,0.084,0.068,0.084,0.192,0.126
img_72317.jpg,0.148,0.072,0.088,0.072,0.100,0.102,0.060,0.050,0.184,0.124
img_82020.jpg,0.104,0.092,0.052,0.080,0.116,0.084,0.128,0.048,0.158,0.138
img_95504.jpg,0.130,0.084,0.038,0.072,0.106,0.086,0.120,0.086,0.134,0.144
img_5538.jpg,0.132,0.090,0.048,0.090,0.104,0.094,0.128,0.074,0.118,0.122
img_75852.jpg,0.126,0.088,0.066,0.080,0.100,0.082,0.094,0.082,0.150,0.132
img_32089.jpg,0.100,0.092,0.126,0.060,0.082,0.056,0.170,0.080,0.174,0.060
img_26819.jpg,0.106,0.092,0.068,0.070,0.098,0.122,0.092,0.094,0.178,0.080
img_20780.jpg,0.096,0.078,0.102,0.074,0.122,0.090,0.100,0.056,0.196,0.086
img_9578.jpg,0.080,0.100,0.122,0.068,0.090,0.068,0.152,0.044,0.206,0.070
img_76714.jpg,0.116,0.078,0.144,0.080,0.130,0.046,0.128,0.038,0.148,0.092
img_93499.jpg,0.150,0.068,0.104,0.060,0.126,0.104,0.076,0.052,0.164,0.096
img_86819.jpg,0.072,0.120,0.124,0.070,0.084,0.084,0.132,0.044,0.180,0.090
img_99840.jpg,0.068,0.086,0.198,0.042,0.072,0.056,0.174,0.082,0.176,0.046
img_20846.jpg,0.082,0.078,0.114,0.076,0.082,0.084,0.162,0.084,0.190,0.048
img_98197.jpg,0.116,0.092,0.120,0.076,0.068,0.090,0.102,0.072,0.182,0.082
img_99577.jpg,0.132,0.084,0.160,0.068,0.080,0.076,0.096,0.066,0.156,0.082
img_52583.jpg,0.122,0.052,0.110,0.072,0.122,0.070,0.098,0.068,0.184,0.102
img_26896.jpg,0.122,0.056,0.104,0.046,0.070,0.080,0.084,0.072,0.288,0.078
img_102114.jpg,0.092,0.110,0.124,0.052,0.114,0.084,0.142,0.058,0.148,0.076
img_1338.jpg,0.090,0.072,0.086,0.090,0.114,0.092,0.146,0.090,0.130,0.090
img_28664.jpg,0.118,0.074,0.084,0.078,0.104,0.088,0.070,0.096,0.170,0.118
img_61599.jpg,0.102,0.064,0.062,0.072,0.060,0.094,0.114,0.088,0.194,0.150
img_12731.jpg,0.098,0.076,0.072,0.058,0.084,0.110,0.110,0.132,0.194,0.066
img_9792.jpg,0.188,0.086,0.030,0.082,0.066,0.120,0.062,0.088,0.156,0.122
img_1842.jpg,0.118,0.056,0.182,0.026,0.038,0.044,0.112,0.094,0.258,0.072
img_48249.jpg,0.184,0.088,0.050,0.052,0.102,0.060,0.100,0.070,0.206,0.088
img_58137.jpg,0.068,0.072,0.094,0.060,0.058,0.160,0.106,0.096,0.168,0.118
img_95148.jpg,0.106,0.096,0.064,0.086,0.112,0.090,0.104,0.054,0.154,0.134
img_46712.jpg,0.136,0.102,0.056,0.054,0.062,0.080,0.068,0.130,0.188,0.124
img_72268.jpg,0.126,0.076,0.104,0.054,0.094,0.056,0.100,0.112,0.148,0.130
img_39194.jpg,0.096,0.064,0.056,0.078,0.108,0.092,0.070,0.138,0.166,0.132
img_90501.jpg,0.116,0.068,0.100,0.058,0.092,0.080,0.072,0.114,0.236,0.064
img_68465.jpg,0.106,0.042,0.034,0.098,0.070,0.140,0.148,0.072,0.152,0.138
img_76688.jpg,0.126,0.136,0.032,0.102,0.082,0.086,0.098,0.114,0.084,0.140
img_52305.jpg,0.112,0.102,0.042,0.118,0.110,0.080,0.094,0.128,0.070,0.144
img_28654.jpg,0.124,0.090,0.066,0.084,0.114,0.098,0.100,0.116,0.100,0.108
img_33004.jpg,0.124,0.130,0.054,0.074,0.102,0.068,0.098,0.106,0.104,0.140
img_26789.jpg,0.120,0.144,0.032,0.066,0.068,0.084,0.096,0.110,0.114,0.166
img_63143.jpg,0.106,0.100,0.074,0.078,0.046,0.078,0.124,0.160,0.104,0.130
img_5930.jpg,0.094,0.108,0.038,0.122,0.084,0.102,0.094,0.114,0.090,0.154
img_29653.jpg,0.102,0.102,0.038,0.118,0.078,0.100,0.100,0.102,0.084,0.176
img_79393.jpg,0.086,0.104,0.058,0.110,0.090,0.080,0.084,0.124,0.094,0.170
img_74641.jpg,0.106,0.128,0.048,0.096,0.116,0.096,0.098,0.048,0.084,0.180
img_15564.jpg,0.118,0.098,0.052,0.100,0.104,0.094,0.092,0.070,0.100,0.172
img_18309.jpg,0.112,0.106,0.040,0.124,0.080,0.098,0.094,0.098,0.094,0.154
img_81799.jpg,0.114,0.108,0.028,0.092,0.112,0.102,0.106,0.090,0.092,0.156
img_29098.jpg,0.100,0.120,0.034,0.098,0.096,0.108,0.104,0.096,0.102,0.142
img_22913.jpg,0.100,0.128,0.048,0.094,0.062,0.112,0.092,0.108,0.102,0.154
img_3155.jpg,0.090,0.114,0.056,0.110,0.082,0.092,0.104,0.090,0.098,0.164
img_61229.jpg,0.094,0.112,0.054,0.112,0.090,0.092,0.102,0.094,0.092,0.158
img_40254.jpg,0.100,0.128,0.052,0.064,0.040,0.110,0.086,0.152,0.098,0.170
img_10731.jpg,0.104,0.120,0.052,0.090,0.064,0.076,0.098,0.144,0.084,0.168
img_100294.jpg,0.086,0.116,0.046,0.118,0.088,0.080,0.106,0.104,0.084,0.172
img_76230.jpg,0.108,0.114,0.058,0.076,0.080,0.070,0.100,0.144,0.080,0.170
img_97999.jpg,0.108,0.102,0.058,0.082,0.052,0.092,0.094,0.132,0.082,0.198
img_23957.jpg,0.104,0.112,0.044,0.090,0.068,0.074,0.110,0.132,0.092,0.174
img_91514.jpg,0.106,0.114,0.052,0.098,0.076,0.088,0.084,0.110,0.094,0.178
img_40854.jpg,0.104,0.120,0.046,0.092,0.078,0.094,0.122,0.100,0.092,0.152
img_68564.jpg,0.086,0.088,0.026,0.108,0.116,0.084,0.124,0.096,0.100,0.172
img_89346.jpg,0.092,0.120,0.052,0.106,0.116,0.076,0.122,0.092,0.104,0.120
img_80484.jpg,0.098,0.126,0.048,0.116,0.098,0.068,0.088,0.100,0.094,0.164
img_12046.jpg,0.100,0.110,0.038,0.106,0.092,0.110,0.120,0.080,0.096,0.148
img_59235.jpg,0.062,0.118,0.048,0.132,0.108,0.080,0.124,0.090,0.092,0.146
img_64982.jpg,0.128,0.102,0.038,0.126,0.104,0.098,0.098,0.064,0.094,0.148
img_55733.jpg,0.084,0.116,0.044,0.108,0.108,0.092,0.112,0.086,0.100,0.150
img_45883.jpg,0.110,0.120,0.044,0.096,0.090,0.094,0.104,0.078,0.100,0.164
img_2753.jpg,0.084,0.098,0.088,0.088,0.094,0.048,0.108,0.124,0.110,0.158
img_46805.jpg,0.072,0.108,0.072,0.082,0.098,0.076,0.096,0.146,0.098,0.152
img_91798.jpg,0.112,0.116,0.070,0.072,0.084,0.098,0.102,0.128,0.086,0.132
img_25562.jpg,0.090,0.124,0.056,0.076,0.104,0.086,0.142,0.116,0.094,0.112
img_86985.jpg,0.070,0.136,0.064,0.084,0.092,0.068,0.126,0.132,0.084,0.144
img_86924.jpg,0.082,0.120,0.058,0.080,0.108,0.090,0.128,0.124,0.092,0.118
img_35880.jpg,0.078,0.128,0.052,0.070,0.064,0.096,0.110,0.174,0.100,0.128
img_16999.jpg,0.116,0.120,0.046,0.092,0.110,0.100,0.116,0.074,0.108,0.118
img_59250.jpg,0.094,0.136,0.046,0.070,0.092,0.068,0.112,0.138,0.094,0.150
img_72522.jpg,0.072,0.136,0.052,0.074,0.086,0.086,0.118,0.146,0.094,0.136
img_33420.jpg,0.094,0.118,0.082,0.098,0.120,0.068,0.084,0.120,0.094,0.122
img_18536.jpg,0.082,0.116,0.084,0.070,0.114,0.068,0.134,0.106,0.094,0.132
img_49693.jpg,0.084,0.128,0.040,0.118,0.104,0.090,0.088,0.116,0.078,0.154
img_77191.jpg,0.096,0.122,0.056,0.114,0.076,0.076,0.088,0.106,0.080,0.186
img_71679.jpg,0.090,0.116,0.060,0.084,0.098,0.086,0.120,0.122,0.084,0.140
img_75520.jpg,0.098,0.108,0.056,0.106,0.102,0.090,0.088,0.114,0.088,0.150
img_16661.jpg,0.082,0.114,0.058,0.104,0.094,0.068,0.106,0.126,0.090,0.158
img_54420.jpg,0.080,0.120,0.054,0.082,0.110,0.084,0.112,0.130,0.104,0.124
img_8335.jpg,0.094,0.090,0.076,0.072,0.072,0.098,0.110,0.166,0.112,0.110
img_54054.jpg,0.100,0.126,0.046,0.084,0.072,0.096,0.090,0.128,0.100,0.158
img_51191.jpg,0.074,0.122,0.056,0.086,0.076,0.098,0.094,0.138,0.092,0.164
img_100286.jpg,0.092,0.140,0.028,0.086,0.084,0.088,0.082,0.148,0.088,0.164
img_18340.jpg,0.070,0.094,0.082,0.078,0.094,0.076,0.118,0.136,0.106,0.146
img_99927.jpg,0.126,0.130,0.054,0.090,0.102,0.100,0.080,0.072,0.100,0.146
img_77467.jpg,0.102,0.100,0.044,0.062,0.076,0.120,0.120,0.110,0.088,0.178
img_30155.jpg,0.100,0.114,0.056,0.090,0.102,0.090,0.102,0.092,0.112,0.142
img_80089.jpg,0.112,0.114,0.062,0.080,0.094,0.084,0.110,0.094,0.082,0.168
img_95184.jpg,0.096,0.126,0.048,0.066,0.114,0.090,0.108,0.076,0.112,0.164
img_91422.jpg,0.110,0.104,0.052,0.102,0.098,0.068,0.116,0.104,0.094,0.152
img_82868.jpg,0.090,0.138,0.048,0.088,0.104,0.102,0.094,0.080,0.102,0.154
img_59079.jpg,0.110,0.114,0.056,0.090,0.112,0.094,0.088,0.096,0.080,0.160
img_46625.jpg,0.118,0.118,0.044,0.102,0.112,0.074,0.104,0.094,0.074,0.160
img_19207.jpg,0.116,0.136,0.026,0.116,0.112,0.076,0.076,0.100,0.104,0.138
img_58309.jpg,0.120,0.140,0.038,0.102,0.108,0.092,0.088,0.082,0.078,0.152
img_80965.jpg,0.092,0.148,0.064,0.112,0.114,0.078,0.108,0.080,0.094,0.110
img_79134.jpg,0.062,0.082,0.116,0.126,0.080,0.076,0.158,0.090,0.124,0.086
img_65344.jpg,0.060,0.072,0.132,0.134,0.088,0.066,0.148,0.096,0.134,0.070
img_78560.jpg,0.058,0.074,0.120,0.110,0.104,0.068,0.170,0.098,0.128,0.070
img_27134.jpg,0.064,0.074,0.128,0.092,0.106,0.046,0.156,0.114,0.154,0.066
img_13922.jpg,0.064,0.084,0.104,0.106,0.094,0.074,0.168,0.092,0.116,0.098
img_53526.jpg,0.062,0.064,0.120,0.118,0.112,0.070,0.158,0.080,0.130,0.086
img_71214.jpg,0.068,0.070,0.114,0.100,0.096,0.084,0.156,0.096,0.144,0.072
img_56374.jpg,0.044,0.080,0.130,0.100,0.096,0.074,0.172,0.096,0.138,0.070
img_70032.jpg,0.064,0.052,0.136,0.116,0.074,0.070,0.142,0.088,0.178,0.080
img_24139.jpg,0.052,0.082,0.136,0.112,0.080,0.070,0.148,0.078,0.162,0.080
img_63023.jpg,0.050,0.090,0.120,0.132,0.098,0.072,0.140,0.078,0.146,0.074
img_4891.jpg,0.056,0.082,0.106,0.100,0.102,0.076,0.148,0.100,0.158,0.072
img_54531.jpg,0.048,0.078,0.104,0.104,0.092,0.070,0.164,0.108,0.156,0.076
img_63904.jpg,0.042,0.078,0.132,0.090,0.078,0.072,0.150,0.142,0.158,0.058
img_68181.jpg,0.046,0.060,0.136,0.076,0.078,0.052,0.154,0.136,0.182,0.080
img_94635.jpg,0.054,0.078,0.114,0.080,0.068,0.046,0.170,0.164,0.172,0.054
img_42832.jpg,0.068,0.080,0.102,0.076,0.066,0.050,0.154,0.120,0.208,0.076
img_50477.jpg,0.044,0.092,0.102,0.102,0.060,0.088,0.144,0.104,0.194,0.070
img_50295.jpg,0.042,0.082,0.126,0.078,0.048,0.068,0.150,0.126,0.204,0.076
img_78948.jpg,0.066,0.050,0.134,0.074,0.058,0.074,0.130,0.130,0.204,0.080
img_344.jpg,0.056,0.064,0.150,0.082,0.072,0.084,0.142,0.106,0.184,0.060
img_24403.jpg,0.068,0.072,0.102,0.068,0.056,0.086,0.128,0.108,0.254,0.058
img_31997.jpg,0.066,0.062,0.112,0.080,0.084,0.074,0.118,0.126,0.210,0.068
img_24493.jpg,0.092,0.066,0.118,0.052,0.050,0.080,0.138,0.114,0.216,0.074
img_3739.jpg,0.088,0.062,0.110,0.058,0.038,0.072,0.140,0.148,0.212,0.072
img_90173.jpg,0.090,0.066,0.116,0.062,0.074,0.084,0.116,0.134,0.204,0.054
img_99527.jpg,0.062,0.058,0.106,0.062,0.088,0.078,0.148,0.128,0.176,0.094
img_56942.jpg,0.064,0.086,0.122,0.072,0.078,0.082,0.158,0.086,0.164,0.088
img_58721.jpg,0.088,0.110,0.130,0.078,0.080,0.064,0.130,0.100,0.124,0.096
img_2191.jpg,0.136,0.056,0.142,0.078,0.102,0.050,0.100,0.084,0.136,0.116
img_46105.jpg,0.138,0.054,0.160,0.078,0.062,0.052,0.122,0.100,0.140,0.094
img_5613.jpg,0.098,0.070,0.154,0.082,0.094,0.056,0.138,0.096,0.128,0.084
img_91352.jpg,0.126,0.086,0.146,0.072,0.102,0.046,0.118,0.092,0.126,0.086
img_49851.jpg,0.096,0.076,0.160,0.066,0.086,0.064,0.130,0.104,0.148,0.070
img_292.jpg,0.080,0.076,0.174,0.076,0.080,0.060,0.142,0.094,0.136,0.082
img_12868.jpg,0.112,0.078,0.154,0.082,0.078,0.052,0.126,0.094,0.144,0.080
img_50702.jpg,0.096,0.084,0.126,0.074,0.104,0.072,0.138,0.104,0.120,0.082
img_21782.jpg,0.070,0.072,0.164,0.092,0.094,0.064,0.136,0.102,0.134,0.072
img_81095.jpg,0.084,0.102,0.166,0.078,0.066,0.062,0.144,0.102,0.114,0.082
img_88932.jpg,0.096,0.084,0.156,0.102,0.090,0.062,0.116,0.096,0.118,0.080
img_86606.jpg,0.088,0.110,0.156,0.074,0.092,0.062,0.134,0.080,0.108,0.096
img_9368.jpg,0.086,0.092,0.160,0.080,0.070,0.050,0.124,0.112,0.158,0.068
img_19691.jpg,0.066,0.106,0.194,0.072,0.058,0.066,0.114,0.078,0.168,0.078
img_60835.jpg,0.066,0.098,0.178,0.050,0.080,0.058,0.172,0.076,0.152,0.070
img_83911.jpg,0.084,0.078,0.132,0.066,0.108,0.048,0.160,0.082,0.174,0.068
img_32257.jpg,0.068,0.062,0.162,0.086,0.078,0.062,0.130,0.094,0.180,0.078
img_47131.jpg,0.078,0.040,0.162,0.074,0.058,0.058,0.126,0.074,0.228,0.102
img_33484.jpg,0.090,0.062,0.162,0.098,0.072,0.036,0.114,0.076,0.182,0.108
img_17066.jpg,0.082,0.084,0.156,0.108,0.068,0.038,0.108,0.100,0.164,0.092
img_65371.jpg,0.110,0.060,0.170,0.056,0.108,0.052,0.118,0.082,0.172,0.072
img_11474.jpg,0.114,0.062,0.118,0.098,0.160,0.056,0.138,0.056,0.098,0.100
img_8843.jpg,0.080,0.096,0.144,0.084,0.086,0.064,0.146,0.076,0.142,0.082
img_47700.jpg,0.084,0.054,0.098,0.086,0.074,0.056,0.116,0.136,0.196,0.100
img_52282.jpg,0.098,0.054,0.104,0.064,0.058,0.092,0.118,0.120,0.194,0.098
img_32825.jpg,0.080,0.054,0.096,0.090,0.084,0.088,0.110,0.136,0.176,0.086
img_62631.jpg,0.066,0.044,0.102,0.066,0.072,0.082,0.126,0.154,0.202,0.086
img_28666.jpg,0.114,0.046,0.078,0.072,0.058,0.066,0.098,0.136,0.226,0.106
img_57216.jpg,0.084,0.044,0.128,0.074,0.070,0.068,0.100,0.142,0.188,0.102
img_44686.jpg,0.080,0.046,0.122,0.096,0.056,0.070,0.120,0.104,0.198,0.108
img_1083.jpg,0.102,0.050,0.132,0.084,0.054,0.058,0.102,0.130,0.198,0.090
img_47956.jpg,0.094,0.046,0.150,0.096,0.062,0.068,0.080,0.134,0.180,0.090
img_30340.jpg,0.078,0.072,0.134,0.086,0.072,0.090,0.082,0.146,0.158,0.082
img_33727.jpg,0.106,0.068,0.108,0.102,0.088,0.076,0.138,0.106,0.130,0.078
img_18225.jpg,0.098,0.062,0.136,0.096,0.080,0.084,0.098,0.120,0.136,0.090
img_80488.jpg,0.076,0.062,0.144,0.094,0.088,0.074,0.126,0.132,0.134,0.070
img_64755.jpg,0.076,0.074,0.106,0.108,0.100,0.072,0.098,0.124,0.148,0.094
img_9345.jpg,0.084,0.050,0.140,0.088,0.074,0.074,0.088,0.158,0.166,0.078
img_21733.jpg,0.052,0.072,0.132,0.100,0.060,0.056,0.134,0.140,0.204,0.050
img_14870.jpg,0.054,0.118,0.150,0.098,0.068,0.066,0.116,0.104,0.158,0.068
img_7807.jpg,0.056,0.102,0.146,0.092,0.072,0.056,0.138,0.108,0.156,0.074
img_91381.jpg,0.056,0.100,0.100,0.108,0.070,0.066,0.162,0.110,0.152,0.076
img_11259.jpg,0.092,0.096,0.128,0.074,0.096,0.084,0.122,0.088,0.134,0.086
img_52557.jpg,0.092,0.108,0.156,0.104,0.072,0.036,0.150,0.036,0.124,0.122
img_80457.jpg,0.102,0.076,0.092,0.076,0.100,0.078,0.132,0.112,0.144,0.088
img_29340.jpg,0.088,0.092,0.118,0.112,0.114,0.056,0.108,0.062,0.116,0.134
img_99510.jpg,0.092,0.090,0.092,0.150,0.120,0.080,0.092,0.082,0.080,0.122
img_99012.jpg,0.194,0.080,0.060,0.082,0.074,0.074,0.078,0.094,0.116,0.148
img_67219.jpg,0.106,0.086,0.120,0.084,0.084,0.096,0.124,0.072,0.108,0.120
img_22750.jpg,0.116,0.108,0.062,0.078,0.110,0.066,0.130,0.070,0.116,0.144
img_101613.jpg,0.094,0.140,0.086,0.102,0.130,0.060,0.110,0.052,0.098,0.128
img_15855.jpg,0.102,0.108,0.102,0.098,0.110,0.068,0.170,0.076,0.088,0.078
img_63345.jpg,0.102,0.130,0.100,0.128,0.134,0.060,0.116,0.068,0.070,0.092
img_957.jpg,0.120,0.104,0.098,0.090,0.106,0.084,0.174,0.046,0.076,0.102
img_45980.jpg,0.084,0.094,0.138,0.110,0.082,0.074,0.124,0.070,0.130,0.094
img_56720.jpg,0.054,0.100,0.246,0.088,0.078,0.048,0.122,0.058,0.136,0.070
img_38192.jpg,0.100,0.084,0.198,0.116,0.074,0.044,0.084,0.078,0.128,0.094
img_10119.jpg,0.080,0.124,0.110,0.110,0.086,0.060,0.092,0.066,0.122,0.150
img_38147.jpg,0.080,0.128,0.128,0.116,0.056,0.072,0.106,0.044,0.124,0.146
img_95373.jpg,0.070,0.124,0.118,0.122,0.084,0.080,0.100,0.058,0.120,0.124
img_64496.jpg,0.080,0.114,0.124,0.118,0.086,0.048,0.112,0.044,0.130,0.144
img_23190.jpg,0.074,0.094,0.212,0.088,0.066,0.058,0.126,0.062,0.138,0.082
img_45958.jpg,0.072,0.106,0.252,0.100,0.048,0.052,0.098,0.068,0.134,0.070
img_76614.jpg,0.100,0.108,0.166,0.082,0.060,0.052,0.098,0.086,0.132,0.116
img_4312.jpg,0.102,0.114,0.122,0.110,0.074,0.050,0.122,0.056,0.128,0.122
img_34789.jpg,0.076,0.100,0.160,0.116,0.068,0.054,0.100,0.068,0.112,0.146
img_50335.jpg,0.068,0.118,0.136,0.110,0.042,0.062,0.090,0.070,0.144,0.160
img_21186.jpg,0.078,0.128,0.150,0.102,0.058,0.070,0.068,0.078,0.132,0.136
img_56139.jpg,0.090,0.084,0.220,0.094,0.040,0.052,0.090,0.062,0.188,0.080
img_18413.jpg,0.086,0.086,0.204,0.096,0.050,0.060,0.120,0.074,0.148,0.076
img_92506.jpg,0.098,0.062,0.202,0.076,0.064,0.048,0.104,0.056,0.180,0.110
img_89472.jpg,0.062,0.132,0.134,0.136,0.050,0.062,0.098,0.062,0.128,0.136
img_28678.jpg,0.076,0.134,0.124,0.108,0.068,0.054,0.124,0.062,0.138,0.112
